"","SRR7992453.sorted.bam","SRR7992450.sorted.bam"
"peak_3423",709,304
"peak_3424",149,111
"peak_3425",148,113
"peak_3426",8274,5713
"peak_3427",8248,5772
"peak_3428",2099,1525
"peak_3429",45778,11897
"peak_3430",126,32
"peak_3431",1318,730
"peak_3432",361,224
"peak_3433",339,159
"peak_3434",91,48
"peak_3435",945,347
"peak_3436",2709,1329
"peak_3437",13004,3630
"peak_3438",463,204
"peak_3439",549,388
"peak_3440",248,182
"peak_3441",645,458
"peak_3442",397,276
"peak_3443",4944,2035
"peak_3444",2328,1367
"peak_3445",1525,1061
"peak_3446",172,75
"peak_3447",95,60
"peak_3448",117,40
"peak_3449",106,42
"peak_3450",109,39
"peak_3451",108,79
"peak_3452",210,55
"peak_3453",80,20
"peak_3454",331,252
"peak_3455",1108,822
"peak_3456",174,124
"peak_3457",363,258
"peak_3458",137,41
"peak_3459",481,245
"peak_3460",168,56
"peak_3461",268,132
"peak_3462",661,248
"peak_3463",21746,7034
"peak_3464",425,286
"peak_3465",117,83
"peak_3466",79,49
"peak_3467",464,210
"peak_3468",320,162
"peak_3469",91,61
"peak_3470",67,41
"peak_3471",56,33
"peak_3472",481,102
"peak_3473",456,189
"peak_3474",287,190
"peak_3475",553,197
"peak_3476",688,227
"peak_3477",797,381
"peak_3478",44,14
"peak_3479",517,361
"peak_3480",2197,874
"peak_3481",263,143
"peak_3482",340,192
"peak_3483",268,132
"peak_3484",241,155
"peak_3485",636,306
"peak_3486",2158,1585
"peak_3487",2339,1039
"peak_3488",1266,910
"peak_3489",1641,1162
"peak_3490",2251,1568
"peak_3491",2192,1255
"peak_3492",434,316
"peak_3493",81,42
"peak_3494",70,36
"peak_3495",263,139
"peak_3496",137,43
"peak_3497",7927,3786
"peak_3498",2068,631
"peak_3499",123,47
"peak_3500",92,59
"peak_3501",2121,497
"peak_3502",915,415
"peak_3503",258,189
"peak_3504",246,157
"peak_3505",204,150
"peak_3506",869,499
"peak_3507",101,63
"peak_3508",158,103
"peak_3509",321,202
"peak_3510",649,411
"peak_3511",66,33
"peak_3512",53,22
"peak_3513",59,32
"peak_3514",75,32
"peak_3515",539,276
"peak_3516",424,197
"peak_3517",606,359
"peak_3518",186,101
"peak_3519",79,47
"peak_3520",34,9
"peak_3521",86,22
"peak_3522",96,37
"peak_3523",3054,1768
"peak_3524",182,125
"peak_3525",895,330
"peak_3526",122,85
"peak_3527",1611,914
"peak_3528",26668,9502
"peak_3529",240,107
"peak_3530",211,59
"peak_3531",179,114
"peak_3532",410,289
"peak_3533",1660,561
"peak_3534",2542,1073
"peak_3535",502,328
"peak_3536",86,58
"peak_3537",430,167
"peak_3538",423,157
"peak_3539",47,23
"peak_3540",294,192
"peak_3541",69,19
"peak_3542",120,83
"peak_3543",276,198
"peak_3544",108956,47154
"peak_3545",151647,85148
"peak_3546",140345,69261
"peak_3547",305,142
"peak_3548",930,217
"peak_3549",123,43
"peak_3550",59,26
"peak_3551",94,50
"peak_3552",153,56
"peak_3553",672,380
"peak_3554",192,143
"peak_3555",1349,998
"peak_3556",16755,7482
"peak_3557",781,173
"peak_3558",4739,1423
"peak_3559",165,86
"peak_3560",101,66
"peak_3561",218,110
"peak_3562",120,62
"peak_3563",293,130
"peak_3564",1677,957
"peak_3565",2427,682
"peak_3566",320,177
"peak_3567",360,141
"peak_3568",368,78
"peak_3569",62,28
"peak_3570",105,49
"peak_3571",50,21
"peak_3572",104,72
"peak_3573",120,45
"peak_3574",451,267
"peak_3575",349,199
"peak_3576",214,156
"peak_3577",140,97
"peak_3578",46,14
"peak_3579",37,9
"peak_3580",562,407
"peak_3581",521,396
"peak_3582",4880,2120
"peak_3583",16607,5947
"peak_3584",139,83
"peak_3585",1699,1080
"peak_3586",31,8
"peak_3587",137,62
"peak_3588",52,22
"peak_3589",193,89
"peak_3590",71,36
"peak_3591",492,223
"peak_3592",568,188
"peak_3593",756,400
"peak_3594",118,47
"peak_3595",499,294
"peak_3596",759,516
"peak_3597",147,94
"peak_3598",133,95
"peak_3599",3876,1502
"peak_3600",550,368
"peak_3601",249,190
"peak_3602",137,93
"peak_3603",446,319
"peak_3604",1090,424
"peak_3605",1060,538
"peak_3606",1426,459
"peak_3607",121,66
"peak_3608",309,145
"peak_3609",376,260
"peak_3610",176,111
"peak_3611",2497,1079
"peak_3612",1390,953
"peak_3613",291,205
"peak_3614",371,260
"peak_3615",371,234
"peak_3616",358,131
"peak_3617",150,109
"peak_3618",183,95
"peak_3619",1158,753
"peak_3620",87,44
"peak_3621",135,44
"peak_3622",316,204
"peak_3623",170,94
"peak_3624",231,81
"peak_3625",77,22
"peak_3626",43,16
"peak_3627",40,12
"peak_3628",170,65
"peak_3629",44,9
"peak_3630",24117,17175
"peak_3631",23631,16517
"peak_3632",242,138
"peak_3633",113,26
"peak_3634",884,347
"peak_3635",2036,691
"peak_3636",554,257
"peak_3637",664,288
"peak_3638",208,133
"peak_3639",129,55
"peak_3640",91,64
"peak_3641",390,158
"peak_3642",257,95
"peak_3643",347,138
"peak_3644",186,56
"peak_3645",213,117
"peak_3646",459,270
"peak_3647",149,115
"peak_3648",241,181
"peak_3649",116,71
"peak_3650",306,218
"peak_3651",310,217
"peak_3652",1199,556
"peak_3653",37,14
"peak_3654",150,91
"peak_3655",1090,524
"peak_3656",284,188
"peak_3657",1037,637
"peak_3658",82,32
"peak_3659",84,59
"peak_3660",378,193
"peak_3661",73,41
"peak_3662",462,300
"peak_3663",284,204
"peak_3664",3127,1664
"peak_3665",1851,1269
"peak_3666",2652,1862
"peak_3667",36,10
"peak_3668",74,44
"peak_3669",155,99
"peak_3670",126,83
"peak_3671",156,108
"peak_3672",261,143
"peak_3673",789,488
"peak_3674",2584,1065
"peak_3675",456,137
"peak_3676",1079,449
"peak_3677",844,284
"peak_3678",2036,1152
"peak_3679",7275,1824
"peak_3680",2658,1791
"peak_3681",558,413
"peak_3682",61314,36978
"peak_3683",25776,17618
"peak_3684",82,44
"peak_3685",1428,459
"peak_3686",1790,1182
"peak_3687",9174,6132
"peak_3688",1628,1168
"peak_3689",126,50
"peak_3690",159,82
"peak_3691",1106,751
"peak_3692",2046,858
"peak_3693",434,237
"peak_3694",455,269
"peak_3695",457,229
"peak_3696",45,16
"peak_3697",41,10
"peak_3698",552,287
"peak_3699",91,22
"peak_3700",96,70
"peak_3701",1221,683
"peak_3702",40,17
"peak_3703",784,358
"peak_3704",99,58
"peak_3705",68,24
"peak_3706",106,79
"peak_3707",1073,432
"peak_3708",127,53
"peak_3709",123,76
"peak_3710",639,418
"peak_3711",119,85
"peak_3712",573,247
"peak_3713",1687,919
"peak_3714",176,130
"peak_3715",509,260
"peak_3716",421,247
"peak_3717",115,49
"peak_3718",1584,667
"peak_3719",686,307
"peak_3720",78,46
"peak_3721",90,62
"peak_3722",164,103
"peak_3723",163,120
"peak_3724",3760,1352
"peak_3725",90,51
"peak_3726",642,415
"peak_3727",276,194
"peak_3728",862,520
"peak_3729",221,157
"peak_3730",31,6
"peak_3731",197,91
"peak_3732",55,30
"peak_3733",99,53
"peak_3734",190,128
"peak_3735",131,83
"peak_3736",208,153
"peak_3737",178,108
"peak_3738",168,121
"peak_3739",81,22
"peak_3740",167,72
"peak_3741",120,63
"peak_3742",285,192
"peak_3743",659,488
"peak_3744",75,40
"peak_3745",416,74
"peak_3746",1154,475
"peak_3747",217,81
"peak_3748",435,239
"peak_3749",2161,560
"peak_3750",159,122
"peak_3751",49,15
"peak_3752",35,9
"peak_3753",520,382
"peak_3754",883,357
"peak_3755",227,79
"peak_3756",118,85
"peak_3757",377,262
"peak_3758",587,307
"peak_3759",88,40
"peak_3760",3303,2032
"peak_3761",230,138
"peak_3762",781,407
"peak_3763",390,216
"peak_3764",417,282
"peak_3765",417,282
"peak_3766",62,38
"peak_3767",95,33
"peak_3768",46,15
"peak_3769",284,62
"peak_3770",213,43
"peak_3771",298,171
"peak_3772",328,197
"peak_3773",90,52
"peak_3774",262,187
"peak_3775",3008,789
"peak_3776",557,248
"peak_3777",75,39
"peak_3778",87,51
"peak_3779",385,204
"peak_3780",133,72
"peak_3781",107,55
"peak_3782",263,138
"peak_3783",349,175
"peak_3784",293,175
"peak_3785",325,190
"peak_3786",609,387
"peak_3787",254,121
"peak_3788",1505,935
"peak_3789",422,267
"peak_3790",67,36
"peak_3791",419,166
"peak_3792",1870,538
"peak_3793",158,102
"peak_3794",158,48
"peak_3795",169,118
"peak_3796",233,161
"peak_3797",111,81
"peak_3798",442,274
"peak_3799",53,17
"peak_3800",112,45
"peak_3801",902,394
"peak_3802",1136,717
"peak_3803",12129,4741
"peak_3804",147,106
"peak_3805",341,235
"peak_3806",626,264
"peak_3807",367,252
"peak_3808",4566,1698
"peak_3809",210,111
"peak_3810",42,14
"peak_3811",135,31
"peak_3812",81,15
"peak_3813",133,59
"peak_3814",1949,1061
"peak_3815",124,59
"peak_3816",20582,10316
"peak_3817",15163,8517
"peak_3818",525,374
"peak_3819",243,154
"peak_3820",203,133
"peak_3821",48,22
"peak_3822",202,134
"peak_3823",225,126
"peak_3824",663,456
"peak_3825",539,326
"peak_3826",1598,674
"peak_3827",1072,325
"peak_3828",114,45
"peak_3829",996,253
"peak_3830",573,323
"peak_3831",2223,959
"peak_3832",152,110
"peak_3833",1318,502
"peak_3834",1933,1050
"peak_3835",368,223
"peak_3836",436,301
"peak_3837",373,137
"peak_3838",1076,732
"peak_3839",153,62
"peak_3840",168,97
"peak_3841",37,14
"peak_3842",48,13
"peak_3843",153,41
"peak_3844",216,123
"peak_3845",374,142
"peak_3846",82,38
"peak_3847",171,90
"peak_3848",67,36
"peak_3849",283,170
"peak_3850",140,89
"peak_3851",67,36
"peak_3852",118,80
"peak_3853",135,66
"peak_3854",205,113
"peak_3855",528,251
"peak_3856",457,174
"peak_3857",54,25
"peak_3858",12815,5570
"peak_3859",496,357
"peak_3860",998,286
"peak_3861",1653,1211
"peak_3862",370,180
"peak_3863",140,97
"peak_3864",312,177
"peak_3865",2221,715
"peak_3866",79,45
"peak_3867",311,162
"peak_3868",73,45
"peak_3869",197,43
"peak_3870",117,71
"peak_3871",671,465
"peak_3872",336,200
"peak_3873",2161,1564
"peak_3874",241,169
"peak_3875",91,47
"peak_3876",416,256
"peak_3877",432,297
"peak_3878",272,181
"peak_3879",868,537
"peak_3880",229,151
"peak_3881",33,7
"peak_3882",422,246
"peak_3883",7220,1893
"peak_3884",158,108
"peak_3885",182,76
"peak_3886",186,110
"peak_3887",721,241
"peak_3888",253,95
"peak_3889",55,19
"peak_3890",76,23
"peak_3891",742,240
"peak_3892",433,98
"peak_3893",708,260
"peak_3894",767,494
"peak_3895",2195,950
"peak_3896",59,34
"peak_3897",104,43
"peak_3898",46,22
"peak_3899",1194,560
"peak_3900",1018,563
"peak_3901",261,131
"peak_3902",1676,596
"peak_3903",513,261
"peak_3904",174,119
"peak_3905",100,53
"peak_3906",1133,689
"peak_3907",79,52
"peak_3908",71,41
"peak_3909",1355,394
"peak_3910",158,110
"peak_3911",155,109
"peak_3912",1194,585
"peak_3913",2232,1287
"peak_3914",84,54
"peak_3915",1466,727
"peak_3916",4087,2228
"peak_3917",6291,2493
"peak_3918",4098,1660
"peak_3919",2579,1508
"peak_3920",867,554
"peak_3921",2386,1283
"peak_3922",246,179
"peak_3923",104,52
"peak_3924",99,70
"peak_3925",187,129
"peak_3926",2395,700
"peak_3927",212,129
"peak_3928",457,267
"peak_3929",10342,3866
"peak_3930",345,247
"peak_3931",170,86
"peak_3932",143,93
"peak_3933",2853,1980
"peak_3934",414,220
"peak_3935",45,16
"peak_3936",185,61
"peak_3937",66,26
"peak_3938",48,16
"peak_3939",240,143
"peak_3940",832,421
"peak_3941",326,209
"peak_3942",3246,1891
"peak_3943",693,237
"peak_3944",114,34
"peak_3945",424,170
"peak_3946",1083,464
"peak_3947",85,53
"peak_3948",98,68
"peak_3949",145,94
"peak_3950",91,64
"peak_3951",679,325
"peak_3952",5150,1657
"peak_3953",772,465
"peak_3954",64,29
"peak_3955",118,59
"peak_3956",68,32
"peak_3957",89,52
"peak_3958",96,41
"peak_3959",249,147
"peak_3960",246,133
"peak_3961",92,59
"peak_3962",656,439
"peak_3963",283,182
"peak_3964",414,238
"peak_3965",177,121
"peak_3966",373,256
"peak_3967",763,423
"peak_3968",162,109
"peak_3969",666,452
"peak_3970",66,32
"peak_3971",282,149
"peak_3972",1660,350
"peak_3973",1618,856
"peak_3974",4231,1947
"peak_3975",3264,2292
"peak_3976",101,72
"peak_3977",67,28
"peak_3978",229,113
"peak_3979",294,134
"peak_3980",51,19
"peak_3981",235,136
"peak_3982",3667,1462
"peak_3983",330,231
"peak_3984",354,225
"peak_3985",198,140
"peak_3986",1723,1050
"peak_3987",783,552
"peak_3988",69,37
"peak_3989",119,39
"peak_3990",1664,1078
"peak_3991",458,210
"peak_3992",952,340
"peak_3993",250,156
"peak_3994",99,46
"peak_3995",460,247
"peak_3996",3426,1355
"peak_3997",3728,1349
"peak_3998",1709,716
"peak_3999",1137,592
"peak_4000",3283,1027
"peak_4001",344,233
"peak_4002",310,209
"peak_4003",638,325
"peak_4004",932,254
"peak_4005",37,13
"peak_4006",40,10
"peak_4007",204,132
"peak_4008",1159,655
"peak_4009",912,626
"peak_4010",72,32
"peak_4011",263,78
"peak_4012",404,146
"peak_4013",414,181
"peak_4014",49,16
"peak_4015",82,43
"peak_4016",2333,1098
"peak_4017",1328,451
"peak_4018",131,60
"peak_4019",77,27
"peak_4020",144,49
"peak_4021",57,24
"peak_4022",195,115
"peak_4023",3537,1324
"peak_4024",177,43
"peak_4025",131,70
"peak_4026",157,74
"peak_4027",142,74
"peak_4028",213,109
"peak_4029",80,55
"peak_4030",220,134
"peak_4031",3141,1574
"peak_4032",424,271
"peak_4033",1955,1238
"peak_4034",427,319
"peak_4035",559,196
"peak_4036",211,103
"peak_4037",91,33
"peak_4038",37,13
"peak_4039",56,26
"peak_4040",60,27
"peak_4041",79,27
"peak_4042",178,69
"peak_4043",71,16
"peak_4044",176,80
"peak_4045",76,35
"peak_4046",334,180
"peak_4047",180,107
"peak_4048",113,69
"peak_4049",40,9
"peak_4050",98,43
"peak_4051",56,22
"peak_4052",34,9
"peak_4053",50,18
"peak_4054",141,43
"peak_4055",40,15
"peak_4056",344,244
"peak_4057",637,455
"peak_4058",334,235
"peak_4059",447,237
"peak_4060",68,26
"peak_4061",41,7
"peak_4062",51,20
"peak_4063",373,258
"peak_4064",305,211
"peak_4065",47,17
"peak_4066",55,23
"peak_4067",235,141
"peak_4068",221,154
"peak_4069",216,116
"peak_4070",208,123
"peak_4071",109,71
"peak_4072",85,29
"peak_4073",112,54
"peak_4074",201,114
"peak_4075",1233,402
"peak_4076",308,201
"peak_4077",788,486
"peak_4078",544,346
"peak_4079",1305,581
"peak_4080",195,119
"peak_4081",306,170
"peak_4082",231,73
"peak_4083",191,62
"peak_4084",243,173
"peak_4085",1014,339
"peak_4086",185,81
"peak_4087",73,35
"peak_4088",367,233
"peak_4089",47,5
"peak_4090",61,11
"peak_4091",305,71
"peak_4092",40,9
"peak_4093",1044,513
"peak_4094",284,172
"peak_4095",199,88
"peak_4096",69,32
"peak_4097",210,147
"peak_4098",461,303
"peak_4099",787,320
"peak_4100",127,81
"peak_4101",32,7
"peak_4102",48,12
"peak_4103",49,12
"peak_4104",65,24
"peak_4105",250,174
"peak_4106",474,328
"peak_4107",185,120
"peak_4108",105,76
"peak_4109",185,117
"peak_4110",1235,814
"peak_4111",936,464
"peak_4112",44,15
"peak_4113",46,18
"peak_4114",112,49
"peak_4115",162,74
"peak_4116",148,79
"peak_4117",61,32
"peak_4118",3282,1344
"peak_4119",110,52
"peak_4120",1178,432
"peak_4121",1754,683
"peak_4122",301,141
"peak_4123",223,127
"peak_4124",138,39
"peak_4125",134,82
"peak_4126",779,231
"peak_4127",1400,480
"peak_4128",331,236
"peak_4129",830,564
"peak_4130",776,446
"peak_4131",6626,2386
"peak_4132",246,166
"peak_4133",328,147
"peak_4134",197,121
"peak_4135",285,209
"peak_4136",323,187
"peak_4137",192,109
"peak_4138",104,74
"peak_4139",86,39
"peak_4140",1579,500
"peak_4141",47,21
"peak_4142",182,101
"peak_4143",200,101
"peak_4144",240,78
"peak_4145",290,154
"peak_4146",1104,511
"peak_4147",73,37
"peak_4148",180,114
"peak_4149",439,224
"peak_4150",102,55
"peak_4151",1080,452
"peak_4152",395,250
"peak_4153",1892,1192
"peak_4154",409,145
"peak_4155",241,94
"peak_4156",188,135
"peak_4157",355,255
"peak_4158",498,151
"peak_4159",190,106
"peak_4160",195,129
"peak_4161",45,16
"peak_4162",104,38
"peak_4163",68,19
"peak_4164",6473,2968
"peak_4165",125,71
"peak_4166",4848,1349
"peak_4167",12011,8274
"peak_4168",557,409
"peak_4169",809,551
"peak_4170",1609,1051
"peak_4171",237,129
"peak_4172",248,130
"peak_4173",104,72
"peak_4174",55,20
"peak_4175",307,203
"peak_4176",99,51
"peak_4177",90,59
"peak_4178",253,111
"peak_4179",262,72
"peak_4180",137,54
"peak_4181",121,66
"peak_4182",251,164
"peak_4183",381,269
"peak_4184",599,165
"peak_4185",433,215
"peak_4186",176,88
"peak_4187",272,201
"peak_4188",243,198
"peak_4189",164,119
"peak_4190",215,128
"peak_4191",91,20
"peak_4192",892,383
"peak_4193",85,51
"peak_4194",76,26
"peak_4195",321,210
"peak_4196",150,94
"peak_4197",153,109
"peak_4198",153,50
"peak_4199",37,5
"peak_4200",126,53
"peak_4201",1407,665
"peak_4202",1183,491
"peak_4203",123,81
"peak_4204",33,5
"peak_4205",121,75
"peak_4206",492,301
"peak_4207",1657,846
"peak_4208",375,241
"peak_4209",175,119
"peak_4210",597,248
"peak_4211",571,197
"peak_4212",1659,491
"peak_4213",55,21
"peak_4214",117,32
"peak_4215",2385,1422
"peak_4216",2886,1234
"peak_4217",438,231
"peak_4218",167,100
"peak_4219",1306,639
"peak_4220",208,101
"peak_4221",58,15
"peak_4222",61,32
"peak_4223",1065,427
"peak_4224",261,191
"peak_4225",64,28
"peak_4226",172,107
"peak_4227",51,20
"peak_4228",365,261
"peak_4229",164,66
"peak_4230",79,22
"peak_4231",492,338
"peak_4232",95,64
"peak_4233",54,25
"peak_4234",132,61
"peak_4235",1439,492
"peak_4236",307,194
"peak_4237",48,22
"peak_4238",1434,915
"peak_4239",2880,1933
"peak_4240",9355,3892
"peak_4241",566,391
"peak_4242",1565,807
"peak_4243",101,38
"peak_4244",6215,3181
"peak_4245",22604,6632
"peak_4246",138,99
"peak_4247",255,80
"peak_4248",184,78
"peak_4249",10197,4721
"peak_4250",1396,834
"peak_4251",2395,1837
"peak_4252",146,58
"peak_4253",45,16
"peak_4254",181,56
"peak_4255",172,75
"peak_4256",109,71
"peak_4257",693,524
"peak_4258",232,169
"peak_4259",388,239
"peak_4260",2555,1430
"peak_4261",3785,1453
"peak_4262",1175,729
"peak_4263",116,84
"peak_4264",80,50
"peak_4265",58,24
"peak_4266",84,57
"peak_4267",144,34
"peak_4268",49,19
"peak_4269",82,32
"peak_4270",418,279
"peak_4271",944,293
"peak_4272",407,292
"peak_4273",5607,2716
"peak_4274",185,73
"peak_4275",84,49
"peak_4276",109,54
"peak_4277",113,51
"peak_4278",754,523
"peak_4279",3005,1697
"peak_4280",1085,726
"peak_4281",161,105
"peak_4282",141,51
"peak_4283",151,58
"peak_4284",312,158
"peak_4285",149,94
"peak_4286",7669,3673
"peak_4287",1481,784
"peak_4288",485,365
"peak_4289",2494,1841
"peak_4290",5983,2853
"peak_4291",3320,1295
"peak_4292",162,92
"peak_4293",181,54
"peak_4294",270,116
"peak_4295",58,30
"peak_4296",117,66
"peak_4297",115,71
"peak_4298",283,65
"peak_4299",216,153
"peak_4300",421,225
"peak_4301",1604,846
"peak_4302",2864,1430
"peak_4303",1713,727
"peak_4304",252,125
"peak_4305",59,7
"peak_4306",95,22
"peak_4307",348,91
"peak_4308",56,22
"peak_4309",112,48
"peak_4310",41,11
"peak_4311",95,49
"peak_4312",545,227
"peak_4313",36,12
"peak_4314",209,85
"peak_4315",140,85
"peak_4316",572,313
"peak_4317",387,219
"peak_4318",89,59
"peak_4319",179,98
"peak_4320",8582,2145
"peak_4321",1906,942
"peak_4322",1267,604
"peak_4323",105,50
"peak_4324",85,27
"peak_4325",7443,3058
"peak_4326",4068,2786
"peak_4327",8986,2339
"peak_4328",43,17
"peak_4329",49,11
"peak_4330",331,108
"peak_4331",127,76
"peak_4332",198,87
"peak_4333",152,111
"peak_4334",191,92
"peak_4335",1370,404
"peak_4336",74,30
"peak_4337",279,129
"peak_4338",33,6
"peak_4339",908,653
"peak_4340",9946,4468
"peak_4341",9034,4387
"peak_4342",8013,3545
"peak_4343",210,143
"peak_4344",174,105
"peak_4345",510,203
"peak_4346",99,46
"peak_4347",148,91
"peak_4348",1520,673
"peak_4349",1319,372
"peak_4350",198,72
"peak_4351",151,109
"peak_4352",119,81
"peak_4353",52,23
"peak_4354",403,167
"peak_4355",107,39
"peak_4356",144,92
"peak_4357",169,117
"peak_4358",640,380
"peak_4359",185,44
"peak_4360",174,106
"peak_4361",4795,2143
"peak_4362",1310,768
"peak_4363",622,301
"peak_4364",4640,2548
"peak_4365",165,112
"peak_4366",666,461
"peak_4367",32,7
"peak_4368",64,29
"peak_4369",172,129
"peak_4370",181,133
"peak_4371",612,409
"peak_4372",295,176
"peak_4373",693,349
"peak_4374",742,393
"peak_4375",952,537
"peak_4376",228,151
"peak_4377",624,257
"peak_4378",176,86
"peak_4379",368,177
"peak_4380",123,74
"peak_4381",1460,997
"peak_4382",1238,742
"peak_4383",285,179
"peak_4384",133,92
"peak_4385",1289,773
"peak_4386",5666,3820
"peak_4387",32923,21050
"peak_4388",111,53
"peak_4389",303,151
"peak_4390",276,212
"peak_4391",255,169
"peak_4392",92,64
"peak_4393",631,473
"peak_4394",234,144
"peak_4395",1418,801
"peak_4396",2489,1087
"peak_4397",711,334
"peak_4398",110,51
"peak_4399",132,96
"peak_4400",1569,504
"peak_4401",390,248
"peak_4402",1398,729
"peak_4403",121,68
"peak_4404",175,96
"peak_4405",172,117
"peak_4406",123,45
"peak_4407",7702,4307
"peak_4408",25029,7779
"peak_4409",113,56
"peak_4410",336,161
"peak_4411",99,57
"peak_4412",301,163
"peak_4413",129,69
"peak_4414",147,81
"peak_4415",95,57
"peak_4416",968,345
"peak_4417",102,39
"peak_4418",54,21
"peak_4419",178,43
"peak_4420",101,24
"peak_4421",56,25
"peak_4422",48,19
"peak_4423",46,16
"peak_4424",251,90
"peak_4425",120,56
"peak_4426",186,84
"peak_4427",361,122
"peak_4428",111,46
"peak_4429",83,47
"peak_4430",1601,844
"peak_4431",774,300
"peak_4432",141,77
"peak_4433",255,169
"peak_4434",521,380
"peak_4435",248,156
"peak_4436",694,493
"peak_4437",120,58
"peak_4438",303,224
"peak_4439",2049,631
"peak_4440",346,179
"peak_4441",38,9
"peak_4442",91,67
"peak_4443",110,81
"peak_4444",302,185
"peak_4445",130,73
"peak_4446",47,15
"peak_4447",119,45
"peak_4448",170,76
"peak_4449",68,28
"peak_4450",566,345
"peak_4451",124,60
"peak_4452",252,75
"peak_4453",94,57
"peak_4454",382,287
"peak_4455",1491,623
"peak_4456",122,80
"peak_4457",175,115
"peak_4458",128,94
"peak_4459",1222,536
"peak_4460",2381,954
"peak_4461",1440,578
"peak_4462",763,420
"peak_4463",92,58
"peak_4464",845,298
"peak_4465",59,16
"peak_4466",570,161
"peak_4467",100,67
"peak_4468",133,95
"peak_4469",370,234
"peak_4470",181,121
"peak_4471",77,38
"peak_4472",1080,641
"peak_4473",9221,2772
"peak_4474",58,25
"peak_4475",184,75
"peak_4476",149,77
"peak_4477",67,27
"peak_4478",587,252
"peak_4479",141,47
"peak_4480",97,45
"peak_4481",459,185
"peak_4482",629,348
"peak_4483",190,141
"peak_4484",78,44
"peak_4485",190,114
"peak_4486",551,185
"peak_4487",281,139
"peak_4488",118,80
"peak_4489",118,79
"peak_4490",296,202
"peak_4491",518,284
"peak_4492",244,124
"peak_4493",258,101
"peak_4494",286,90
"peak_4495",183,74
"peak_4496",197,111
"peak_4497",309,151
"peak_4498",154,92
"peak_4499",215,75
"peak_4500",58,17
"peak_4501",113,29
"peak_4502",96,39
"peak_4503",86,50
"peak_4504",310,131
"peak_4505",75,14
"peak_4506",53,28
"peak_4507",35,4
"peak_4508",170,53
"peak_4509",34,6
"peak_4510",111,60
"peak_4511",206,123
"peak_4512",401,162
"peak_4513",759,451
"peak_4514",216,174
"peak_4515",1689,1050
"peak_4516",11953,4849
"peak_4517",2146,1433
"peak_4518",2314,1564
"peak_4519",31,5
"peak_4520",31,7
"peak_4521",58,32
"peak_4522",139,103
"peak_4523",1106,612
"peak_4524",303,98
"peak_4525",830,251
"peak_4526",102,72
"peak_4527",217,123
"peak_4528",409,186
"peak_4529",594,401
"peak_4530",143,115
"peak_4531",126,73
"peak_4532",272,202
"peak_4533",2662,761
"peak_4534",547,351
"peak_4535",593,193
"peak_4536",14959,6477
"peak_4537",1664,1189
"peak_4538",147,47
"peak_4539",795,246
"peak_4540",253,83
"peak_4541",289,125
"peak_4542",152,89
"peak_4543",10050,3189
"peak_4544",303,159
"peak_4545",70,41
"peak_4546",86,62
"peak_4547",42,18
"peak_4548",78,25
"peak_4549",317,207
"peak_4550",279,199
"peak_4551",822,424
"peak_4552",118,47
"peak_4553",1730,534
"peak_4554",54,15
"peak_4555",39,15
"peak_4556",95,42
"peak_4557",85,52
"peak_4558",263,185
"peak_4559",2433,1726
"peak_4560",49,26
"peak_4561",223,69
"peak_4562",78,42
"peak_4563",68,27
"peak_4564",71,18
"peak_4565",41,12
"peak_4566",2230,1192
"peak_4567",267,167
"peak_4568",188,134
"peak_4569",154,110
"peak_4570",141,92
"peak_4571",175,112
"peak_4572",51,14
"peak_4573",2794,1539
"peak_4574",241,181
"peak_4575",376,273
"peak_4576",288,209
"peak_4577",491,332
"peak_4578",793,400
"peak_4579",618,442
"peak_4580",245,155
"peak_4581",94,63
"peak_4582",100,54
"peak_4583",49,25
"peak_4584",212,127
"peak_4585",3778,1219
"peak_4586",1007,421
"peak_4587",519,240
"peak_4588",215,137
"peak_4589",44,20
"peak_4590",151,87
"peak_4591",69,31
"peak_4592",86,37
"peak_4593",113,55
"peak_4594",141,99
"peak_4595",70,37
"peak_4596",116,60
"peak_4597",403,166
"peak_4598",155,64
"peak_4599",42,14
"peak_4600",171,90
"peak_4601",92,43
"peak_4602",149,101
"peak_4603",115,77
"peak_4604",685,298
"peak_4605",1363,951
"peak_4606",7258,3351
"peak_4607",11394,3926
"peak_4608",95,53
"peak_4609",173,117
"peak_4610",931,417
"peak_4611",118,63
"peak_4612",77,27
"peak_4613",2748,1264
"peak_4614",1764,1255
"peak_4615",2708,1778
"peak_4616",16050,6828
"peak_4617",1060,383
"peak_4618",71,32
"peak_4619",408,300
"peak_4620",214,141
"peak_4621",180,70
"peak_4622",293,99
"peak_4623",220,40
"peak_4624",63,35
"peak_4625",1210,501
"peak_4626",776,592
"peak_4627",203,81
"peak_4628",56,13
"peak_4629",64,14
"peak_4630",33,8
"peak_4631",43,6
"peak_4632",122,52
"peak_4633",388,161
"peak_4634",497,174
"peak_4635",32,7
"peak_4636",52,12
"peak_4637",260,94
"peak_4638",204,95
"peak_4639",79,36
"peak_4640",119,82
"peak_4641",103,70
"peak_4642",459,286
"peak_4643",121,69
"peak_4644",1253,414
"peak_4645",326,200
"peak_4646",1087,550
"peak_4647",180,107
"peak_4648",1396,618
"peak_4649",416,170
"peak_4650",90,56
"peak_4651",30,8
"peak_4652",440,110
"peak_4653",1008,539
"peak_4654",1099,744
"peak_4655",8953,4365
"peak_4656",2421,1632
