"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_50",7.77304788645003,0.0859112396348889,9.02828150916358,0.0716880927302898,1.25523362271355,0.111892464371762,1.65952670674782e-29,4.10278709607334e-29
"peak_51",9.4488798607462,0.0480631404295491,11.4413138770803,0.0310634341321853,1.99243401633415,0.0572276366724933,6.9791499640435e-266,1.35601362626092e-264
"peak_52",7.21092535202755,0.104389749306103,9.08417983164774,0.0703126538853791,1.87325447962019,0.125861387411304,2.11007961708816e-50,7.64751104465423e-50
"peak_53",5.54038702902116,0.186251125580163,6.7927681422346,0.155569805015014,1.25238111321344,0.242675591385027,1.23000033046551e-07,1.31370892926053e-07
"peak_54",3.2184589734876,0.416470056425819,5.79276804793978,0.220008930013236,2.57430907445218,0.471010831725516,2.30803626158093e-08,2.59289375515625e-08
"peak_55",6.37496348580732,0.13947059243322,8.49578641902238,0.0862175192009436,2.12082293321507,0.163968003563056,1.43985755615791e-38,4.28901638951521e-38
"peak_56",5.67789059439681,0.177583479003733,7.95896043051082,0.103847461161333,2.28106983611401,0.205718705625799,7.14929807014345e-29,1.7402805140273e-28
"peak_57",7.87190127719485,0.083017770927695,9.3177881267298,0.0648443197402227,1.44588684953495,0.105341046019388,3.55850573516836e-43,1.14861804505682e-42
"peak_58",4.76277940854981,0.243859957517672,6.32069967592967,0.183222450585613,1.55792026737986,0.305021535786716,1.63160087249996e-07,1.73009132336042e-07
"peak_59",4.72095932501992,0.247420136448761,7.83410893131749,0.108439599811012,3.11314960629757,0.270140459480008,4.98232484361599e-31,1.27174603715616e-30
"peak_60",3.63349640378325,0.36067368868214,5.89006527179761,0.212713776865996,2.25656886801436,0.418727401816718,3.54033343912858e-08,3.93664528927757e-08
"peak_61",8.75243762681203,0.061183898266426,10.0067483507933,0.0510708507671475,1.25431072398125,0.0796975606032033,4.12629116386343e-56,1.63862419328569e-55
"peak_62",7.79840346583659,0.0851595956660399,9.66799960665811,0.057432782680461,1.86959614082152,0.102716508725418,2.50997184708066e-74,1.27398672427524e-73
"peak_63",6.69958569346084,0.124629868903978,8.30314134322222,0.092170404858701,1.60355564976138,0.155009635916667,2.20740940007266e-25,4.90357665725356e-25
"peak_64",5.38838395865386,0.196325921450781,7.5162505061579,0.12106827793622,2.12786654750404,0.230654271792457,1.4131724249194e-20,2.71030987739299e-20
"peak_65",7.91426731150719,0.0818077305154944,9.73500987361697,0.0561143334704314,1.82074256210978,0.0992034430281157,1.54409313287503e-75,7.94203245296233e-75
"peak_66",7.40168084700454,0.0977116378178031,8.52637474643588,0.0853083457521232,1.12469389943134,0.129711517384044,2.14674213407696e-18,3.82966149325358e-18
"peak_67",6.14129111263592,0.151235532370513,7.4854444704388,0.122367795279883,1.34415335780289,0.194540644090407,2.43404774339848e-12,3.40952835833816e-12
"peak_68",7.38838402442859,0.0981629641630597,8.56126026393301,0.0842831438630356,1.17287623950442,0.129381666394096,6.21634354179922e-20,1.16616617105024e-19
"peak_69",9.22968631807685,0.0518566024665602,10.9382560590095,0.0369800260278739,1.70856974093265,0.0636916755132681,8.11698880508776e-159,8.91148061868517e-158
"peak_70",9.67925622858072,0.0443748651037289,11.7615019307348,0.0278007403863056,2.08224570215409,0.052364203545106,0,0
"peak_71",4.33393615554967,0.282935744496453,6.85835645579168,0.152073409501318,2.52442030024201,0.321214803497325,1.93639032269637e-15,3.09719342455557e-15
"peak_72",3.09292813599073,0.434988766750573,5.82593490719978,0.217494460253576,2.73300677120905,0.486332223523944,9.56838552336699e-09,1.10095443327548e-08
"peak_73",5.95542457055456,0.161298206671441,7.81771450752559,0.109057493708607,1.86228993697103,0.194706566842733,5.63194689293958e-22,1.1273651923905e-21
"peak_74",8.32698350972742,0.0709045930104149,10.7007766993226,0.0401523915442172,2.37379318959517,0.0814842059804923,7.07403987969208e-187,9.1669546982826e-186
"peak_75",3.720959217925,0.349904882717136,5.75882073963422,0.222612674542299,2.03786152170923,0.414716536379637,4.46488783091692e-07,4.5886239450213e-07
"peak_76",2.95542463556598,0.456220046469831,5.68843137052247,0.228110114284892,2.73300673495649,0.510069516555398,4.20493585377284e-08,4.6327708030967e-08
"peak_77",5.67789058262483,0.177583479728249,7.585671911655,0.118190182347698,1.90778132903017,0.213318563921863,1.88783837091274e-19,3.48965470679858e-19
"peak_78",3.54038699529646,0.372502177982716,5.75882073068571,0.222612675232691,2.21843373538926,0.433951896263577,1.59243648853989e-07,1.69238633041188e-07
"peak_79",4.02581383363118,0.314821824361883,6.32069965118939,0.183222452156623,2.29488581755821,0.364257099806962,1.48648718653425e-10,1.90134142859461e-10
"peak_80",5.41485613758655,0.194532955564103,6.65190560369519,0.163353043717135,1.23704946610864,0.254022210944057,5.58421635423035e-07,5.70539764790378e-07
"peak_81",6.54038708392274,0.131699435964043,7.6702841511352,0.114774653942458,1.12989706721246,0.174693908614221,4.96977705291213e-11,6.5245700662314e-11
"peak_82",6.27735269491457,0.144269501934219,8.85434343672494,0.0761425319822914,2.57699074181037,0.163129929449924,1.6270771725696e-56,6.497493234465e-56
"peak_83",3.4408514600256,0.385576359587287,6.57595669529176,0.167709892338989,3.13510523526616,0.420470831728795,4.45343031769892e-14,6.71749221065784e-14
"peak_84",9.01287492545232,0.0559032974214976,10.4177123560014,0.0442911387687859,1.40483743054904,0.0713223920764689,1.14381790339401e-86,6.69746631230977e-86
"peak_85",10.4544732655503,0.0339199541008329,12.8881038567047,0.0188142051774269,2.43363059115446,0.0387883694041377,0,0
"peak_86",5.21845895071905,0.208235084032826,7.38887119612149,0.126532725000622,2.17041224540245,0.243664478209804,2.61262158514681e-19,4.80869651805391e-19
"peak_87",4.09292807078533,0.307583571859732,6.80944684870191,0.154673143511964,2.71651877791658,0.344283932167,1.50676931439512e-15,2.42085668944163e-15
"peak_88",3.80342136635575,0.340046429161151,5.72405532496168,0.22531110796911,1.92063395860592,0.407917449834305,1.24841247093656e-06,1.2563593474267e-06
"peak_89",7.14129115709477,0.106939671293737,8.57595677338335,0.0838549456689196,1.43466561628858,0.135896081208736,2.35547635031234e-26,5.37316210591451e-26
"peak_90",7.13334240066435,0.107234677953637,8.30314134690715,0.09217040474099,1.1697989462428,0.141402472662875,6.54068058371921e-17,1.10711689041901e-16
"peak_91",5.36141688742838,0.198169399111259,6.92109223498551,0.148802630190672,1.55967534755713,0.247817130193981,1.55038987240718e-10,1.97886508827088e-10
"peak_92",5.12534950482462,0.215064271864765,6.49578639403935,0.172435036049542,1.37043688921473,0.275656447755269,3.32116818482638e-07,3.43577799751395e-07
"peak_93",6.29170796601263,0.143553520985307,7.78435591456024,0.110325646537474,1.49264794854761,0.181050712972548,8.30206147888054e-17,1.3995808884421e-16
"peak_94",8.32698350575921,0.0709045931079285,9.91146784621685,0.052785451118347,1.58448434045764,0.0883955039441269,3.76640757521784e-72,1.8522487024295e-71
"peak_95",6.00853589544288,0.158356352091323,7.30901790117537,0.130083429836377,1.30048200573249,0.204935187970009,1.10621228391879e-10,1.421353605285e-10
"peak_96",7.15705847168403,0.106356889527993,8.43259259839406,0.0881266253786411,1.27553412671003,0.138123458178884,1.29457878048851e-20,2.48730698530856e-20
"peak_97",6.05976123111453,0.155569805317108,7.75020768924801,0.111639093433942,1.69044645813348,0.19148172315553,5.31682175177586e-19,9.66981664930027e-19
"peak_98",6.64472376672467,0.127022214650568,8.89788486568402,0.075002143678818,2.25316109895936,0.147512589998626,5.66635247444307e-53,2.13826502044373e-52
"peak_99",6.30592183692019,0.142848093487769,8.33804695494223,0.0910621032953052,2.03212511802205,0.169404497557821,1.87125414904071e-33,5.01684506684085e-33
"peak_100",6.14129113106796,0.151235531404411,8.29131590303263,0.0925489298219471,2.15002477196468,0.177306202899767,3.84319520902353e-34,1.04966264492316e-33
"peak_101",6.71031209369776,0.124167419118165,7.87429804472972,0.106939670591313,1.16398595103196,0.163870804023714,6.10073525813906e-13,8.79928386075008e-13
"peak_102",5.91889867758516,0.1633530444775,7.21199344538334,0.134532004901659,1.29309476779818,0.21162012085601,4.96744175563717e-10,6.15358031408072e-10
"peak_103",3.44085133337416,0.385576376511784,5.72405530655577,0.22531110940637,2.28320397318161,0.446580572749272,1.58846940290668e-07,1.68924604986585e-07
"peak_104",4.80342139628638,0.240449161287423,6.36650336700926,0.180336877423391,1.56308197072287,0.300561442972386,9.93548814898677e-08,1.06899560505503e-07
"peak_105",8.1011020924064,0.0766783764612559,9.4271993443613,0.0624315201205644,1.32609725195491,0.0988800689200377,2.60064472190832e-41,8.13730897465438e-41
"peak_106",7.58769284463752,0.0916112266910511,9.46716574972221,0.0615727238286473,1.87947290508469,0.110380329081978,2.57879432861296e-65,1.16870585459982e-64
"peak_107",3.63349642679248,0.360673685805988,6.06694303858252,0.200065804314217,2.43344661179003,0.412446133284564,1.81712262364221e-09,2.18943960565442e-09
"peak_108",3.44085150672384,0.385576353346977,6.89006529586602,0.150411356221938,3.44921378914218,0.413875206900781,3.90956685262908e-17,6.66414533646989e-17
"peak_109",9.96217149690534,0.0402303726251128,12.1515471313309,0.0242855928474638,2.18937563442558,0.0469922642324239,0,0
"peak_110",2.95542465728226,0.456220043036189,5.79276803520789,0.220008930984034,2.83734337792563,0.506498388035074,1.06019440680607e-08,1.21810432954562e-08
"peak_111",8.61933849080832,0.0640723362739675,10.3322876989393,0.0456220229438045,1.71294920813096,0.0786551537975174,1.87688654731897e-105,1.33218142978184e-104
"peak_112",4.58769271406095,0.259115659785142,6.51625048081163,0.171216399624973,1.92855776675068,0.310573618927088,2.65490341978563e-10,3.34036981333337e-10
"peak_113",3.44085132807799,0.385576377219515,5.68843139578128,0.228110112288008,2.24758006770329,0.447999257872415,2.62521020376667e-07,2.74663690962257e-07
"peak_114",2.95542458676518,0.456220054185907,5.4539661061451,0.247420156273478,2.49854151937992,0.5189926980276,7.38904700962438e-07,7.4983849349695e-07
"peak_115",7.4852455744295,0.0949223646524669,9.51625052990477,0.0605341391353723,2.03100495547527,0.112581691140293,4.70351392701158e-73,2.34224388825554e-72
"peak_116",7.66691953578619,0.0891299973489385,9.30314134989487,0.0651743184264175,1.63622181410869,0.110416701973898,5.55311440737991e-50,1.99957385002251e-49
"peak_117",6.84294988099235,0.118588801266024,8.93635901470721,0.0740086939193692,2.09340913371486,0.139787661305455,5.29747050810397e-51,1.93960774161905e-50
"peak_118",6.93727725740107,0.114774654739579,8.33804696017763,0.0910621031300775,1.40076970277656,0.146511185784966,5.84035494219295e-22,1.16799322072964e-21
"peak_119",6.62218118833245,0.12801848294332,8.32650533566426,0.0914270830394541,1.70432414733181,0.1573138358195,1.18888394576699e-27,2.80796477142231e-27
"peak_120",9.55979255960163,0.0462506797062179,11.0148609979652,0.0360111524636883,1.45506843836357,0.0586167933612379,2.50552243353362e-136,2.33439462960555e-135
"peak_121",9.71431409333518,0.0438389669345963,10.8792438789864,0.0377441309784627,1.1649297856512,0.057848720247386,1.73120838165229e-90,1.05996814855425e-89
"peak_122",8.79084349102123,0.0603749085112178,10.3119472510094,0.0459447699223297,1.52110375998822,0.0758686458965454,1.02609959354525e-89,6.21410878849034e-89
"peak_123",6.24820632690494,0.145734205485176,7.8177145110078,0.109057493576991,1.56950818410286,0.182021961705969,3.27165609070775e-18,5.79719240518402e-18
"peak_124",8.06812477041822,0.0775597660232509,9.59050508674185,0.0589961873684712,1.52238031632363,0.0974477672696914,2.55692681083576e-55,1.00241408958346e-54
"peak_125",8.89088440089207,0.0583174906673611,10.7371908217472,0.0396488455146079,1.84630642085517,0.0705192218263469,2.15259899622147e-151,2.23891165680404e-150
"peak_126",8.74463222445628,0.0613496337293249,10.0669431326756,0.0500164513243599,1.32231090821933,0.0791544245392628,5.98031323766051e-63,2.61479838475759e-62
"peak_127",7.57601103411064,0.0919828763576575,8.84223684140582,0.0764626839910374,1.26622580729518,0.119613508385443,1.7307591437602e-26,3.96193744553184e-26
"peak_128",5.36141688304394,0.198169399412384,6.80944687904895,0.154673141885191,1.44802999600502,0.251385934224744,4.20103937672317e-09,4.95448844907776e-09
"peak_129",9.26103044846976,0.0512963303618809,11.620350900819,0.0291945448633533,2.35932045234921,0.0590223258555834,0,0
"peak_130",7.51613957798952,0.0939114482111552,8.962693166207,0.0733363101904868,1.44655358821748,0.119153574464815,3.23161061423999e-34,8.85362273171661e-34
"peak_131",8.07228840235344,0.0774479276170636,10.745881780736,0.0395296006142338,2.67359337838256,0.0869526927668602,6.56693547602501e-208,9.62232233311411e-207
"peak_132",9.79084350327148,0.0426915071961639,11.7636432225556,0.0277801166880142,1.97279971928411,0.050934268074192,0,0
"peak_133",7.38838402457021,0.0981629641582416,8.57595677512082,0.0838549456184254,1.18757275055061,0.129103133834831,1.8126084864763e-20,3.46311752428286e-20
"peak_134",6.81340559575519,0.11980930168674,8.30314134418916,0.092170404827813,1.48973574843397,0.151161012860483,3.25140696887684e-23,6.78611468393014e-23
"peak_135",6.40168082545717,0.138185121796894,8.53642840385701,0.0850116203899005,2.13474757839984,0.162240879359485,7.66542118475293e-40,2.33523247005688e-39
"peak_136",5.69958566005991,0.176253247445729,7.77589432855921,0.110649658214683,2.07630866849931,0.208107069982793,9.59813110540124e-24,2.03751704695436e-23
"peak_137",5.9372772078231,0.162315871861935,7.22448438987393,0.133950870420867,1.28720718205083,0.210450174753761,4.78425701627044e-10,5.92909944115568e-10
"peak_138",7.2988324369897,0.101257341413599,8.51625052842498,0.085608200282027,1.21741809143529,0.132596428477954,2.12802410389314e-20,4.06264065290086e-20
"peak_139",6.54038708485539,0.131699435921474,7.7240554074383,0.112655555053611,1.18366832258292,0.173309014843326,4.25124222946424e-12,5.88745108753558e-12
"peak_140",7.55830903209057,0.0925489301601102,8.85031918759513,0.0762488019438966,1.29201015550456,0.119913235601705,2.2701882103616e-27,5.32084218655131e-27
"peak_141",5.6995856487212,0.17625324813835,7.41089751021707,0.125570484682763,1.71131186149586,0.216409685881766,1.31050135992939e-15,2.10664881994857e-15
"peak_142",5.33393617123836,0.200065798501488,7.4433189823718,0.124167418752234,2.10938281113344,0.235465218538109,1.64767615065292e-19,3.05134995149892e-19
"peak_143",5.56423382063775,0.184718165467738,8.22448438910382,0.094717569695467,2.66025056846607,0.207586650433822,6.74532824269575e-38,1.98643303680485e-37
"peak_144",5.24820629039036,0.206099283752525,7.29724072044803,0.130615471192815,2.04903443005768,0.244002690926825,2.27868622931342e-17,3.92292394292277e-17
"peak_145",4.88142391082241,0.234036029141193,6.38887118260122,0.178944293753404,1.50744727177882,0.294608072169689,1.55390674404721e-07,1.65436488189162e-07
"peak_146",8.13732228451971,0.0757218519045893,10.0599903705087,0.0501371184769507,1.92266808598902,0.090815909660034,8.82913048251701e-100,5.93309667637239e-99
"peak_147",10.815890927181,0.0299265378926667,12.2737696655835,0.0232783602671519,1.45787873840249,0.037914109840893,0,0
"peak_148",10.8264057929374,0.0298176788297159,12.281262256,0.0232179909739711,1.45485646306269,0.0377911242720078,0,0
"peak_149",8.34430298334149,0.0704802649565858,10.1429364460185,0.0487163499896171,1.79863346267705,0.0856781795879475,3.80772972744221e-98,2.51487655129528e-97
"peak_150",6.93727726577643,0.114774654406425,8.9738337207233,0.0730537030155366,2.03655645494686,0.136051698031237,5.85432855287859e-51,2.14088533079337e-50
"peak_151",8.79840348372538,0.0602169276419321,10.6725651041896,0.0405469027906447,1.87416162046422,0.07259565880066,2.89858587427187e-147,2.93750750645677e-146
"peak_152",6.47898653884757,0.13453200577022,7.75020769447293,0.111639093231783,1.27122115562536,0.17482032722738,1.7764469311379e-13,2.61291317782392e-13
"peak_153",5.27735260712142,0.20402788398695,6.59532207176281,0.166588071531763,1.31796946464139,0.263398858008081,2.81197974697462e-07,2.92250528128239e-07
"peak_154",7.05976126435704,0.110004465682564,8.12805464004035,0.0979365203005334,1.06829337568331,0.14728388918824,2.0337765249484e-13,2.98702225974966e-13
"peak_155",4.09292808279219,0.307583570579798,6.93635896387635,0.148017388014106,2.84343088108416,0.341345560618624,4.03988168424405e-17,6.88159045204281e-17
"peak_156",6.10922989454289,0.152925367615905,7.14786311171463,0.13755557325191,1.03863321717175,0.205688361418706,2.2142853511057e-07,2.32594430607474e-07
"peak_157",8.12534963889482,0.0760367051347744,9.40267702533197,0.0629643734762258,1.27732738643715,0.0987223012460795,1.36293085088516e-38,4.06470580807074e-38
"peak_158",10.1031383866435,0.0383121411593626,11.5175199554401,0.0302537566015566,1.41438156879663,0.0488171070767946,7.18713199862134e-185,9.21806451642134e-184
"peak_159",10.9976312299993,0.0280997099060148,12.9194126237107,0.0186111597485639,1.92178139371133,0.0337041386612204,0,0
"peak_160",6.4663865069726,0.135120769823801,8.03892874376965,0.101008856185231,1.57254223679705,0.168702136087575,5.74007036118935e-21,1.11368191131253e-20
"peak_161",6.5992807825015,0.129038566762773,8.13468772796,0.097711637217658,1.5354069454585,0.161859553700243,1.19983697025607e-21,2.37672796838247e-21
"peak_162",7.37496350938348,0.0986206027981908,8.6657114277011,0.0812866565086999,1.29074791831763,0.127802752574357,2.77533792544846e-24,5.98203219034306e-24
"peak_163",8.28095497653554,0.0720447523717994,10.3819184660042,0.0448440020572638,2.10096348946861,0.0848612445293736,1.28288508467989e-135,1.1878946416034e-134
"peak_164",5.02581382873746,0.222612669313131,6.49578639107977,0.172435036226411,1.46997256234232,0.281585220427337,8.92940947280344e-08,9.65520524636681e-08
"peak_165",7.27012114674092,0.102269939748639,9.18987064906816,0.0677837259083892,1.91974950232724,0.122693821694453,1.75037310892239e-55,6.88189888034172e-55
"peak_166",7.60504008414749,0.0910621036482458,8.94393223858312,0.0738146995258875,1.33889215443562,0.117221655022503,1.62554249970684e-30,4.10112931347169e-30
"peak_167",6.09292808517051,0.15379180698796,7.29724073485932,0.130615470540447,1.20431264968882,0.201772940274655,1.19610185998186e-09,1.45177419064713e-09
"peak_168",10.7524376468317,0.030591949092737,12.9039645117222,0.0187110693936185,2.1515268648905,0.0358604443061546,0,0
"peak_169",10.1363283746437,0.0378739702092946,12.1993934308301,0.0238862032840498,2.06306505618644,0.044777095969567,0,0
"peak_170",2.95542456856096,0.456220057064245,5.36650326102538,0.255034858921828,2.41107869246443,0.522665730253857,1.98409538489256e-06,1.98965938343469e-06
"peak_171",8.83562037904237,0.0594452136872468,10.0459835142757,0.0503810961314321,1.21036313523334,0.0779229635078709,1.04018256199375e-54,4.03265407810638e-54
"peak_172",7.48524556983876,0.0949223648034912,9.00674834612795,0.0722250897252321,1.52150277628919,0.119275809524389,1.44004599806222e-37,4.20861078904387e-37
"peak_173",7.33393624755694,0.100032902610798,9.39717054587841,0.0630846494387442,2.06323429832147,0.118263495806014,1.84344578750728e-68,8.68739011062811e-68
"peak_174",7.62218122437702,0.0905227377591701,9.80737257890918,0.0547245420984536,2.18519135453216,0.105778738228151,4.12454271827101e-95,2.63939101345174e-94
"peak_175",5.7627794644192,0.172435036536087,6.99586001199795,0.144996305452379,1.23308054757874,0.225294846633368,2.21008165180498e-08,2.49348079390468e-08
"peak_176",6.80342150421673,0.120224586572936,8.11469625473776,0.0983909846272051,1.31127475052103,0.155353585452161,1.57880082295249e-17,2.73400317766902e-17
"peak_177",8.88142407607551,0.0585090099431733,12.0591189175389,0.0250761317002558,3.17769484146335,0.0636562378480575,0,0
"peak_178",5.90028299600939,0.164410356854444,7.10797038075168,0.139470592281796,1.20768738474229,0.21559872320871,1.06220729633637e-08,1.22013700831173e-08
"peak_179",4.21845889329507,0.294488860322767,6.24914639556739,0.187822894288025,2.03068750227232,0.349286581814092,3.05324839455944e-09,3.62934211617636e-09
"peak_180",5.2773526487488,0.20402788104345,7.5953220761747,0.117795556499291,2.3179694274259,0.235591101410063,3.82519676383627e-23,7.9615618342651e-23
"peak_181",5.09292806360372,0.217494450561573,7.28536661740409,0.131154094084462,2.19243855380037,0.25397879668474,3.00472174908209e-18,5.33237811053574e-18
"peak_182",7.20335213117507,0.104664098690066,8.99221225148091,0.0725898652595842,1.78886012030585,0.127372924368239,4.17605469495889e-45,1.39471126225456e-44
