"","genes","logFC","logCPM","F","PValue","log10.pvalue","Significant.Gene","Differential_Gene"
"4474","ENSG00000124574",-0.543377209963193,6.35999543694508,17.0350284326119,0.00336956953145564,2.47242557748313,"No","No"
"4475","ENSG00000124587",-0.731334069160621,4.30857665772476,11.9055189921253,0.00879899617338484,2.05556687117104,"No","No"
"4476","ENSG00000124588",-0.717685115449775,2.75741822745298,6.15196883293451,0.0383262753926179,1.41650338411194,"No","No"
"4477","ENSG00000124593",0.284361136637934,3.55873626262993,1.22768438594585,0.300310940555619,0.522428845835038,"No","No"
"4478","ENSG00000124596",-0.354099286331219,4.81743915759682,4.36524186599692,0.0703771864125502,1.15256809967657,"No","No"
"4479","ENSG00000124602",-1.16483049434813,0.378005934575917,4.11995531018752,0.0771757986221567,1.11251886770397,"No","No"
"4480","ENSG00000124608",0.51046778057541,4.0768836983208,5.84143339267732,0.0422950694049712,1.3737102580392,"No","No"
"4481","ENSG00000124614",0.147170110586504,9.41727430657226,2.2152206038445,0.175282343056282,0.75626183005248,"No","No"
"4482","ENSG00000124615",-0.739149166480642,4.98705704122293,19.3488441522741,0.00233643104540717,2.63144703169127,"No","No"
"4483","ENSG00000124635",0.600794700150901,3.41538238466931,5.99838734929327,0.0402269134125463,1.39548328931104,"No","No"
"4484","ENSG00000124641",0.232193746798743,3.61396457428441,0.991284863149301,0.348817596497611,0.45740161471122,"No","No"
"4485","ENSG00000124659",0.353935770238965,6.37435884994226,5.36772065077411,0.0494181420405301,1.30611358666995,"No","No"
"4486","ENSG00000124688",-2.5769368173423,1.09025230707511,13.0562031184734,0.00694334411864611,2.15843131016824,"Yes","Down-Regulated"
"4487","ENSG00000124702",-0.146849979957457,7.4183014269257,1.74170314333481,0.223726509508353,0.650282553001802,"No","No"
"4488","ENSG00000124713",-0.643686647719437,0.219707156590259,0.798570341170743,0.397814483730108,0.400319409020647,"No","No"
"4489","ENSG00000124733",-0.143565933694353,6.32860918625705,0.803121748452044,0.396534867302678,0.401718619162557,"No","No"
"4490","ENSG00000124762",-0.490731218955142,5.19119065610467,4.89001333800222,0.0582301837164466,1.2348518396891,"No","No"
"4491","ENSG00000124766",-0.419499944296078,5.61179139057659,7.9328995918374,0.0227994155871664,1.64207628503997,"No","No"
"4492","ENSG00000124767",0.0553417247970673,6.86543089302312,0.109454527457551,0.749333131498813,0.125325064800793,"No","No"
"4493","ENSG00000124782",0.129583075311912,7.24566214748678,1.31323466854729,0.285192533754249,0.544861848356547,"No","No"
"4494","ENSG00000124783",0.123121618066975,7.36612006803282,0.572506062233927,0.471131246358726,0.326858091535136,"No","No"
"4495","ENSG00000124784",0.102445712650301,5.23320329178663,0.361315109036593,0.564549058864953,0.248298312253497,"No","No"
"4496","ENSG00000124785",0.127535901266602,1.81220803040372,0.153580298628278,0.705452231531814,0.151532388407864,"No","No"
"4497","ENSG00000124786",0.112172757851239,3.51938825778948,0.213104883746212,0.656736453100433,0.182608876904143,"No","No"
"4498","ENSG00000124787",-0.697625242455182,3.27596851723546,8.44215467986001,0.0198967287232963,1.70121832128905,"No","No"
"4499","ENSG00000124788",-0.387505769451471,4.5348204869776,2.08235298673982,0.187299909206259,0.727462433149218,"No","No"
"4500","ENSG00000124789",0.699148201383384,6.67743250788689,23.4229864584797,0.00131887456440894,2.87979650739185,"No","No"
"4501","ENSG00000124795",0.262821657986767,6.54767294382778,1.8778594001406,0.208090664076158,0.681747403840077,"No","No"
"4502","ENSG00000124802",-0.241877291866726,4.39571428019116,1.71272963473049,0.22726238610513,0.643472437828678,"No","No"
"4503","ENSG00000124813",-0.563689913465675,4.52686814992931,9.02457727472659,0.017125796424812,1.76634922276351,"No","No"
"4504","ENSG00000124831",-0.503265484921245,6.71274957990309,15.3078938572976,0.00453724740118116,2.34320753943832,"No","No"
"4505","ENSG00000124875",0.508824102850033,3.21171521233825,4.0252267950699,0.0800275780350897,1.09676032645119,"No","No"
"4506","ENSG00000124882",-0.191330330160701,2.37728278303825,0.434431998621575,0.528482324605676,0.276969533341585,"No","No"
"4507","ENSG00000124920",-0.348030983002486,2.76269341254914,1.07215175166955,0.330982962367966,0.480194361330075,"No","No"
"4508","ENSG00000124942",-0.316423415084034,7.98968582934805,4.36476759933896,0.0703895706386709,1.15249168389214,"No","No"
"4509","ENSG00000125037",0.0424562453993443,6.30848267792947,0.101406369310815,0.758368628899892,0.120119640566429,"No","No"
"4510","ENSG00000125084",2.4173739544083,0.82477944234307,29.2388623904719,0.000658373980514619,3.18152734113451,"Yes","Up-Regulated"
"4511","ENSG00000125089",-0.988320580825362,2.84976009165079,9.46472633352031,0.0153489685932637,1.81392080255186,"No","No"
"4512","ENSG00000125107",-0.0236245479280876,8.60006109339823,0.0301194261321656,0.866565210878413,0.0621987501352569,"No","No"
"4513","ENSG00000125124",-0.485552858811067,3.17915112257361,2.56685182920884,0.148102540325014,0.829437492189974,"No","No"
"4514","ENSG00000125148",-0.232951912008425,7.24331700863864,0.965033217098523,0.354922701735398,0.449866221212859,"No","No"
"4515","ENSG00000125149",-0.0539207230252146,5.23674820888408,0.0971720656176648,0.76328328255927,0.117314249437829,"No","No"
"4516","ENSG00000125166",-0.0704061311032087,7.47144954999827,0.183058072162671,0.680133664313228,0.16740572851562,"No","No"
"4517","ENSG00000125170",-0.338348156748611,4.71514625516671,3.1421100697267,0.114541216359819,0.941038209248249,"No","No"
"4518","ENSG00000125246",-1.40019230035304,-0.0943376233378468,5.43722154025475,0.0482819810211676,1.3162149190032,"Yes","Down-Regulated"
"4519","ENSG00000125247",-0.310804162331221,1.62209128004852,0.676361718341933,0.434858416820454,0.361652119602654,"No","No"
"4520","ENSG00000125249",-0.203767150316566,5.68877091940498,1.42145644516038,0.267597267412767,0.572518325708459,"No","No"
"4521","ENSG00000125257",0.072849317520089,4.43801253495853,0.144726318798119,0.713608780987852,0.1465398145861,"No","No"
"4522","ENSG00000125266",-0.111207655070487,5.72593228893286,0.572158709053214,0.471261288152499,0.326738233977393,"No","No"
"4523","ENSG00000125304",0.119418145957127,7.65161483581888,0.37687653936068,0.556466267552768,0.254561157043045,"No","No"
"4524","ENSG00000125319",0.4779224299002,3.58940738104968,4.01820534240242,0.0802443386342859,1.0955855980087,"No","No"
"4525","ENSG00000125347",-0.648402774886888,6.35801361133489,21.4615203099704,0.00171898861849095,2.76472699878877,"No","No"
