"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_1",5.73023923982067,0.173680070342973,7.28517565965129,0.131699435195998,1.55493641983063,0.217966754282585,4.88091394533041e-13,6.13944417726272e-13
"peak_2",4.90711698620031,0.231016080084384,7.15964476191613,0.137555574346902,2.25252777571582,0.268867925294576,2.69579180865701e-17,3.89788142898065e-17
"peak_3",3.08114645033979,0.434988768632106,5.7358369608674,0.225311110878982,2.6546905105276,0.489877828748629,2.99521030187498e-08,3.07409701036484e-08
"peak_4",5.42906971939501,0.192788227293523,7.85401849362399,0.108134564868572,2.42494877422898,0.221043848509505,2.65062322250355e-28,4.98685965716406e-28
"peak_5",3.79163980457668,0.340046416033583,6.66368723323679,0.163353046187122,2.87204742866011,0.377247624795364,1.33734692696619e-14,1.77821868392146e-14
"peak_6",5.23642464931847,0.206099281459785,8.02933675327085,0.101759862177425,2.79291210395238,0.229852086371219,2.83651706313864e-34,5.94197796633783e-34
"peak_7",7.62733940865883,0.0899928441821386,9.13983631620359,0.0692515778906025,1.51249690754476,0.113553920623509,8.89863510737879e-41,2.06176709486974e-40
"peak_8",6.04797955032224,0.155569805728061,7.41170807088284,0.126048849918783,1.3637285205606,0.200225561510016,4.84744066140574e-12,5.84764992889629e-12
"peak_9",6.83116820438374,0.11858880140734,8.66830392572886,0.0815459448485529,1.83713572134511,0.143920271561735,1.2865044233259e-37,2.84745545216452e-37
"peak_10",6.41613068273975,0.136934552608374,7.89398491248824,0.106647085580879,1.47785422974849,0.17356460384503,8.34957140297836e-18,1.22335959953637e-17
"peak_11",7.23642469498866,0.103049645664661,9.00033690115094,0.0726819259970867,1.76391220616228,0.126102702642993,9.23918796007723e-45,2.26360105021892e-44
"peak_12",4.37660223813534,0.277646763914016,6.50756804459614,0.172435037400955,2.1309658064608,0.32683567502177,3.51556997911632e-11,4.11009253262557e-11
"peak_13",4.37660222099161,0.277646765563672,6.28517562041429,0.186251126713318,1.90857339942268,0.334330970646476,5.69429945343436e-09,6.03255656535303e-09
"peak_14",6.22162768134401,0.146483484981178,9.18885671199908,0.0680849885104949,2.96722903065506,0.16153320598204,1.15990737319702e-75,3.97602188048629e-75
"peak_15",9.24376671024468,0.0513938829004221,11.59745360942,0.0295475457220153,2.3536868991753,0.0592822793805429,0,0
"peak_16",6.16087362752863,0.149600504866046,8.18563999425655,0.0963941168150668,2.02476636672792,0.177966670983409,2.71509331485708e-30,5.31316600048545e-30
"peak_17",4.86964229062781,0.2340360248443,7.33248136006029,0.129557838957227,2.46283906943247,0.267503440880089,1.68063886604166e-20,2.64214795045749e-20
"peak_18",3.86964239285393,0.330976872435459,7.46574787722761,0.123710079618629,3.59610548437369,0.353341006932928,1.25031695505908e-24,2.17192650424267e-24
"peak_19",3.70917767773322,0.349904866591137,6.82122851240953,0.154673144019214,3.11205083467631,0.382566576465675,2.0653997486404e-16,2.90429417701985e-16
"peak_20",6.57591113513517,0.129557838708821,8.13317257817047,0.0981629635818783,1.5572614430353,0.162545994546498,4.83182179267797e-22,7.90306074591863e-22
"peak_21",5.99675422516146,0.158356351932778,7.40065288156403,0.126532724462447,1.40389865640256,0.20269993327917,2.16461389638455e-12,2.65411562049109e-12
"peak_22",8.03534279829134,0.0781263167629699,9.56316042845716,0.0598016333432268,1.52781763016583,0.0983867706256907,1.10933499667002e-54,3.07740969647979e-54
"peak_23",6.66610894484325,0.125570485162432,8.03649655964431,0.101507668307236,1.37038761480105,0.161467497717717,1.05946702233071e-17,1.54818108614887e-17
"peak_24",7.60470843549983,0.0907014601297367,9.35269967358521,0.064326592366751,1.74799123808538,0.111196516217992,5.53029317400688e-56,1.55729279761935e-55
"peak_25",8.33252131209958,0.0704802649094829,10.5075681039156,0.0431087596656612,2.17504679181607,0.0826185987819762,4.78753223811599e-153,2.7899319454149e-152
"peak_26",3.42906968546682,0.385576373135889,5.87013807443805,0.215064277283407,2.44106838897123,0.441499439839614,1.6099328628481e-08,1.67122343749035e-08
"peak_27",6.38989914076878,0.138185122348513,7.90966653443067,0.106069048363582,1.51976739366189,0.174200373707692,1.33976748531081e-18,2.00514380730421e-18
