"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_3228",10.252629225329,0.0434003668624567,12.3834561067284,0.0187838815451693,2.1308268813994,0.0472908664230251,0,0
"peak_3229",6.55218939082593,0.156482247333181,7.72756612278038,0.0943119247035638,1.17537673195445,0.182705861976354,6.2487433802862e-11,8.15355384473544e-11
"peak_3230",3.14279847185674,0.510069478127135,5.83448124822649,0.181762489877631,2.69168277636976,0.541487249029658,3.33201994140305e-07,3.47497127111852e-07
"peak_3231",4.72776090442508,0.29448885961454,7.34905447967089,0.107532139293843,2.62129357524582,0.313507329112068,3.10450253719507e-17,5.34426477268914e-17
"peak_3232",2.72776137742299,0.588977316209181,6.26659226313557,0.156482248724103,3.53883088571258,0.609410320882025,3.180569435784e-09,3.75063575338069e-09
"peak_3233",5.09699469125245,0.259115662209752,7.13332579158168,0.11588005379749,2.03633110032923,0.283846982834385,3.64067617760082e-13,5.30834569260622e-13
"peak_3234",9.64861011724308,0.053506597446225,11.2548760453607,0.0277749679285667,1.60626592811766,0.060286024954966,1.04786242701953e-156,1.08839443694022e-155
"peak_3235",5.60223000144685,0.217494455562718,6.90159551252185,0.125570484400078,1.29936551107499,0.251140959959652,1.14659826613448e-07,1.23138006321186e-07
"peak_3236",13.1020760891112,0.0161662359632847,14.8869631332087,0.00788805602078966,1.78488704409752,0.0179880130348705,0,0
"peak_3237",12.8804684460674,0.0174567819551896,14.412149934881,0.00929900526917397,1.53168148881365,0.0197790478820836,0,0
"peak_3238",8.32270762497014,0.0847179701532497,9.48473529506677,0.0512963302283588,1.16202767009663,0.0990376084436745,4.30717336461181e-32,1.12413249463291e-31
"peak_3239",6.77215508858982,0.14499630702284,7.93935044604107,0.0876374821234746,1.16719535745125,0.16942330618106,2.80484827029075e-12,3.91813465401237e-12
"peak_3240",6.04968903239621,0.186251125632822,7.78793873638691,0.0923590855518211,1.7382497039907,0.207893437365946,3.10277054266359e-17,5.34194689850233e-17
"peak_3241",6.39072597796329,0.165488468701555,8.33293483326283,0.0764626840957696,1.94220885529954,0.182299135192275,8.35452333308462e-27,1.91973922559238e-26
"peak_3242",7.72022734291891,0.104389749787261,8.88234097128755,0.0632056171589852,1.16211362836864,0.122033477894223,8.41994105176071e-22,1.68593501753174e-21
"peak_3243",7.27208151195204,0.121929985442731,8.4002332276117,0.0746999173971432,1.12815171565966,0.142993002197206,1.51628218893504e-15,2.44838666937232e-15
"peak_3244",8.46021115317218,0.0807754151587199,9.72602396560885,0.0471811728947735,1.26581281243667,0.0935453404060981,5.09313096253228e-42,1.61784554371498e-41
"peak_3245",9.2408306412535,0.0616288779277599,11.0950088857767,0.0293572905630312,1.85417824452323,0.0682639662687668,9.16297413744695e-163,9.91891950378632e-162
"peak_3246",8.33262310184078,0.0844273413858477,10.5783005995898,0.0351146478721095,2.24567749774903,0.0914385828494101,1.71577138033054e-133,1.49520303433081e-132
"peak_3247",7.31272351858365,0.120224586148932,9.83734098608816,0.0453956095483947,2.5246174675045,0.128509580817182,3.16706118908733e-86,1.81558956706637e-85
"peak_3248",7.55218944883064,0.110649658709668,9.08842258904257,0.0588487580998234,1.53623314021193,0.125325668292071,7.61718885508105e-35,2.11003136297487e-34
"peak_3249",8.95657974467062,0.0680092965860015,10.8011813260465,0.0325043455073707,1.84460158137587,0.0753776948403058,1.4875961968436e-132,1.28344538626805e-131
"peak_3250",6.61853188861279,0.152925368152313,7.73371835033956,0.094111047091309,1.11518646172677,0.179563516841891,2.64013624580573e-10,3.32651885258563e-10
"peak_3251",8.33755539734501,0.0842831442894216,10.5619696502402,0.0353139559128506,2.22441425289521,0.0913822951019018,3.53588904540053e-131,3.011264819488e-130
"peak_3252",9.62055682866918,0.0540293540224113,10.9774392897249,0.030578202947236,1.3568824610557,0.06208218408403,3.39101598232906e-106,2.33877140125194e-105
"peak_3253",6.09699473435764,0.183222451424704,7.35704728624517,0.107234677176641,1.26005255188753,0.212296352185128,1.46612183491566e-09,1.76802298908541e-09
"peak_3254",7.67417997345003,0.106069049240465,8.82298569353154,0.0645192834829471,1.14880572008151,0.124150638180378,1.08811729825903e-20,2.10425028397448e-20
"peak_3255",6.81522382718457,0.142848094177231,8.67418502832789,0.0679338561536911,1.85896120114333,0.158178969668189,3.4375397565999e-32,8.99538260008464e-32
"peak_3256",8.84670212122193,0.0706490803492132,9.96572586832011,0.0434200182598941,1.11902374709818,0.0829252102936063,8.43920837121874e-42,2.6746036411621e-41
"peak_3257",5.14279839691003,0.255034845216985,7.3729012265714,0.106647085897109,2.23010282966137,0.27643511037152,3.59158919053724e-16,5.94209669541302e-16
"peak_3258",5.18719252494491,0.251140955030344,7.50825308079583,0.101759862005106,2.32106055585093,0.270973884712902,5.37458075537789e-18,9.49511551020222e-18
"peak_3259",6.29254557562175,0.171216398978794,8.14260362017205,0.0816765229081344,1.8500580445503,0.18970004979277,8.99513845751762e-23,1.85140580016881e-22
"peak_3260",6.60223010256239,0.153791806284342,8.87400969220998,0.0633883808678793,2.27177958964759,0.166343037513177,9.1444862131335e-43,2.94665118532971e-42
"peak_3261",5.0007793271034,0.26790172866679,6.45711422458988,0.146483486165655,1.45633489748648,0.305333820239077,9.22739781027685e-07,9.36665377723048e-07
"peak_3262",5.75750824817627,0.206099287067161,7.22352360940464,0.112313655910979,1.46601536122837,0.23471529837317,2.10642698760539e-10,2.66837194553486e-10
"peak_3263",6.66636042392328,0.150411354927625,8.09560614312643,0.0830177705090223,1.42924571920315,0.171800830288362,4.42789554455115e-17,7.58473490731867e-17
"peak_3264",5.500350394169,0.225311104285082,7.1239879324025,0.116255678716297,1.6236375382335,0.253535941837663,7.5692032104762e-11,9.83946708737764e-11
"peak_3265",5.66636037406007,0.212713772124833,7.61208889706614,0.0981629637092264,1.94572852300606,0.23427145483766,4.97233009203087e-17,8.50365412924954e-17
"peak_3266",7.51783794528044,0.111974851444267,9.26021343186987,0.055447274593759,1.74237548658944,0.124951060266208,1.69997749079027e-44,5.6595118001898e-44
"peak_3267",6.97568850740255,0.135120769999921,8.85155484285486,0.0638836100840892,1.87586633545232,0.14946149278226,1.96673406302625e-36,5.62109471478791e-36
"peak_3268",12.2075413460235,0.0220419396115675,13.9692335978707,0.0108418163204768,1.76169225184721,0.0245640404400113,0,0
"peak_3269",8.76485036603096,0.0726819263802987,10.0005846253673,0.0428986115433611,1.23573425933638,0.0843975903436396,7.59737690113814e-49,2.72435958442469e-48
"peak_3270",7.51783795457947,0.111974851083394,10.0018596519162,0.0428796592410231,2.48402169733676,0.119904263308521,1.22431075581399e-95,7.74968014278603e-95
"peak_3271",9.62459799346643,0.053953735584067,10.8164789181262,0.0323324718904883,1.19188092465972,0.0628998752769201,2.25627081015373e-80,1.212209707076e-79
"peak_3272",4.39072581871305,0.330976901284695,6.21475337197184,0.159319013538432,1.82402755325878,0.367325803799134,3.42279044577256e-07,3.56695129487249e-07
"peak_3273",7.50035051644284,0.112655555947006,9.128664436072,0.058033705401409,1.62831391962915,0.126724840017157,4.34472562682e-38,1.28086209117485e-37
"peak_3274",6.35225181369142,0.167709890534243,7.78793873896783,0.0923590854692077,1.43568692527641,0.191459674845681,3.22420007091273e-14,4.92389685689043e-14
"peak_3275",9.0284949295309,0.066335188763132,11.2037151450786,0.0282718383447144,2.17522021554772,0.07210862706751,3.3204633165397e-200,4.35685035170209e-199
"peak_3276",6.84323819710391,0.141467887403653,8.32072577821121,0.0767869088713747,1.47748758110729,0.160963946486363,2.17562663588711e-20,4.16201610753165e-20
"peak_3277",5.53511580726403,0.222612671293171,6.99675274447457,0.121496839134812,1.46163693721054,0.253609700946017,4.12346392974417e-09,4.83005462934612e-09
"peak_3278",4.95015334318519,0.272643710499478,7.67738035095017,0.0959666465590428,2.72722700776498,0.289040113804892,1.94637480606211e-21,3.85326036759488e-21
"peak_3279",5.69738725596145,0.210438694513421,7.28346614916065,0.11000446498132,1.58607889319919,0.237456152417238,1.19912069226967e-11,1.62018686612273e-11
"peak_3280",7.50035051067491,0.112655556172205,8.67418503148976,0.067933856079248,1.17383452081484,0.131553346228758,2.27161594233713e-19,4.19841409857587e-19
"peak_3281",7.50035051034722,0.112655556185,8.64836429681288,0.0685445097558737,1.14801378646567,0.131869723282157,1.57857442686744e-18,2.83288787186573e-18
