"","RPKM.input","RPKM.IP"
"peak_61",1.13603923245168e-05,1.08946065688107e-05
"peak_62",2.79798451102926e-05,2.32537647402017e-05
"peak_63",1.64933823808041e-05,2.14832398093246e-05
"peak_64",4.39488298805572e-06,5.66473329037037e-06
"peak_65",2.19361985664694e-05,6.98747272193377e-05
"peak_66",0.000174532056054648,0.000124949599020691
"peak_67",0.000181931170650481,0.000239532682323866
"peak_68",2.20108114867635e-05,1.72040048077915e-05
"peak_69",4.09797116076901e-05,4.38244027796108e-05
"peak_70",2.10290625355252e-05,2.27761521139588e-05
"peak_71",3.43171604557863e-05,2.42832661549818e-05
"peak_72",4.03156217242608e-06,2.72009778854272e-06
"peak_73",0.000179071008705873,0.000123641968618633
"peak_74",0.00052490189426909,0.00064779695026261
"peak_75",0.000425666710277919,0.000460537974854726
"peak_76",0.000389976863403901,0.000531559635727916
"peak_77",3.6233899417829e-05,4.04459536106252e-05
"peak_78",5.87576747316145e-05,5.82289393494481e-05
"peak_79",0.000481812932799239,0.000642172564075447
"peak_80",3.07778296213219e-06,7.51493616604079e-06
"peak_81",1.10702865436375e-05,1.14357724265838e-05
"peak_82",7.57321140985254e-05,5.95523243346628e-05
"peak_83",1.85417907394494e-05,1.40488020029689e-05
"peak_84",3.65603309441157e-05,3.90398570638345e-05
"peak_85",0.000114157768049994,9.64180489227874e-05
"peak_86",2.85394420124985e-05,5.57239606274345e-05
"peak_87",2.05651861560651e-05,3.62276639702532e-05
"peak_88",0.000350690028738979,0.000351472570886206
"peak_89",0.000482273777306938,0.000811254457480529
"peak_90",2.74202482080868e-05,4.11903576648085e-05
"peak_91",1.9026294674999e-05,3.31791521293121e-05
"peak_92",5.09233181007326e-05,7.04702504626843e-05
"peak_93",4.11303723121302e-05,4.61530513593637e-05
"peak_94",4.87756759355101e-05,3.99506422901454e-05
"peak_95",6.59095635414292e-05,5.64965368091372e-05
"peak_96",0.000109680992832347,0.000102231490107838
"peak_97",5.59596902205853e-05,4.90597719518889e-05
"peak_98",0.000112292445042641,0.000104326849667761
"peak_99",3.6233899417829e-05,3.82127414480753e-05
"peak_100",0.000136507729174458,0.000153660894590071
"peak_101",4.11303723121302e-05,4.39198391968138e-05
"peak_102",1.94064732397057e-06,1.5215587322996e-06
"peak_103",3.04279946203158e-07,4.13249412795427e-07
"peak_104",7.48616300284274e-05,5.88906318420555e-05
"peak_105",4.77895754483798e-05,6.27284482991782e-05
"peak_106",3.29042978497041e-05,3.74517950815768e-05
"peak_107",3.65603309441157e-05,5.49204768864113e-05
"peak_108",4.07386544805861e-05,5.02886294381597e-05
"peak_109",5.38947570021135e-05,3.73313858836601e-05
"peak_110",0.000181757073836461,0.000138558407951982
"peak_111",7.77805830410934e-06,5.72474121346198e-06
"peak_112",0.000167785804511388,0.000128533766688981
"peak_113",0.000101193773148892,0.000108848415033911
"peak_114",3.13374265235277e-05,5.75672468568407e-05
"peak_115",2.54616590503663e-05,4.1686627034264e-05
"peak_116",3.91717831544097e-05,4.29273004579028e-05
"peak_117",0.0002001313835099,0.000297875575604303
"peak_118",8.70484070097993e-06,2.62471355400921e-05
"peak_119",0.000181111891525682,0.000161491891283997
"peak_120",2.61145221029398e-05,3.72753437502149e-05
"peak_121",1.95858915772048e-05,3.24229321377609e-05
"peak_122",1.43499748912494e-06,1.16578339559368e-06
"peak_123",5.77268383328143e-05,6.09105352405411e-05
"peak_124",9.64228508416238e-05,9.34513397251632e-05
"peak_125",7.48040572580716e-06,1.04477761990637e-05
"peak_126",0.00034680085352704,0.000319597473929357
"peak_127",2.98956425479536e-05,2.29104471950763e-05
"peak_128",1.59221902707565e-05,1.66232697979664e-05
"peak_129",1.88802349551278e-05,1.94057614124962e-05
"peak_130",0.000587576747316145,0.000436320029625296
"peak_131",1.49144207196221e-05,1.3841969867235e-05
"peak_132",4.00422672245077e-05,3.46285737797854e-05
"peak_133",1.50660704440037e-05,1.76190308682434e-05
"peak_134",2.30196570936786e-06,2.30879481382344e-06
"peak_135",0.000612059111787651,0.00127119398986032
"peak_136",4.29177307287891e-06,2.97237413102364e-06
"peak_137",5.28901713477262e-05,0.000122985461178711
"peak_138",0.000108561799027935,7.713443913823e-05
"peak_139",0.000361424985904687,0.000464375791311849
"peak_140",0.000467449945642622,0.000377164720786198
"peak_141",0.00060716263889335,0.000677903958676245
"peak_142",9.26518224310888e-05,9.80652047427082e-05
"peak_143",4.70061397852916e-05,5.02886294381597e-05
"peak_144",7.44263879933784e-05,0.000103224028846749
"peak_145",0.000172355845879403,0.000137962884708636
"peak_146",4.39929256964909e-05,3.29828257853517e-05
"peak_147",0.000178231613352564,0.000126879535457462
"peak_148",9.7146022222936e-05,8.93284865019942e-05
"peak_149",9.25935579371062e-06,7.83373924541171e-06
"peak_150",0.000191382140554402,0.000130164366045763
"peak_151",7.86119975198628e-06,1.00565599096714e-05
"peak_152",0.000138780031747051,0.000134701685995071
"peak_153",1.0535858917393e-05,8.48791749137723e-06
"peak_154",3.81924885755494e-05,5.78153815415685e-05
"peak_155",5.22290442058796e-06,1.98507747782209e-05
"peak_156",0.000300643435710094,0.000360043427539982
"peak_157",0.00150811365144477,0.00188780868140881
"peak_158",3.87365411193607e-05,2.6688263868497e-05
"peak_159",5.54933594687471e-05,3.5400548354494e-05
"peak_160",1.76273024194844e-05,1.5185842705339e-05
"peak_161",4.99385302835412e-06,3.60624095601286e-06
"peak_162",3.34801565422305e-06,9.75572264741627e-06
"peak_163",1.44634276262436e-05,1.58806198225768e-05
"peak_164",8.17011477220545e-05,6.46568092776339e-05
"peak_165",2.48087959977928e-05,2.64676997042946e-05
"peak_166",6.93022837516774e-07,8.91501861297348e-07
"peak_167",5.33670453114762e-06,5.33349403041539e-06
"peak_168",0.00105937911330926,0.000774841908843224
"peak_169",0.000766794055865732,0.00072115832119136
"peak_170",0.000114903897252935,0.000106532491309786
"peak_171",4.62939255461205e-05,3.23026244118323e-05
"peak_172",2.89871195342632e-05,2.03470441476765e-05
"peak_173",6.56127367836362e-05,4.39198391968138e-05
"peak_174",9.23386416899529e-05,0.000112597396532082
"peak_175",0.000266368125449986,0.000244164529772118
"peak_176",5.59596902205853e-05,4.14030445374323e-05
"peak_177",6.52863052573495e-05,6.74926342459512e-05
"peak_178",0.00217533969117488,0.00375311981806897
"peak_179",0.00140757274134845,0.00236753573854915
"peak_180",0.000548404964161736,0.000403632420490492
"peak_181",8.61779229397013e-05,0.000140940500925369
"peak_182",2.66368125449986e-05,2.14388367604786e-05
"peak_183",0.000127700013083376,0.000121685249390494
"peak_184",0.000164521489248521,0.000162776353181412
"peak_185",0.000169744393669109,0.000228283909949541
"peak_186",3.17749836757845e-05,5.21346810997159e-05
