"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_801",8.20378409284909,0.0871563947798205,10.7852721347232,0.0331064075110238,2.58148804187415,0.0932323513379285,4.76809803063587e-169,4.72940559967565e-168
"peak_802",6.54869542874388,0.15467314274449,8.09392028130011,0.0841396831667067,1.54522485255623,0.17607744515519,8.48277071831805e-19,1.46226108390186e-18
"peak_803",3.1057520014751,0.510069466924837,6.00277231679443,0.173680073261082,2.89702031531933,0.538827985116753,3.79692906404958e-08,4.14177269360526e-08
"peak_804",10.6564988261289,0.0372502258297491,12.7721072029485,0.0166289022694423,2.11560837681953,0.0407933783048082,0,0
"peak_805",7.58956775576906,0.107832090431219,8.80713727837541,0.0657129582737994,1.21756952260635,0.126277283828157,2.65630651454905e-22,5.07743420139352e-22
"peak_806",6.77817728685962,0.142848094502665,8.27795223053114,0.0789407601838775,1.49977494367152,0.163209133362105,1.97733919514419e-20,3.58756791628695e-20
"peak_807",7.22469303821666,0.122367796288,8.6323402001622,0.0698169062588979,1.40764716194554,0.140883915604268,8.29920579061872e-24,1.65380461516092e-23
"peak_808",5.77817721707348,0.202017709246252,7.207130883982,0.11441315823248,1.42895366690853,0.232167016367314,3.75737768110334e-10,4.57577646786726e-10
"peak_809",5.35367936919631,0.234036030119827,7.11341644328373,0.118190182262988,1.75973707408742,0.262186535728164,9.61354118834197e-12,1.26477206062886e-11
"peak_810",7.38187638989562,0.115880053873222,9.70160286407212,0.048197058519161,2.3197264741765,0.125503558558265,1.40578796296424e-76,6.50494197189916e-76
"peak_811",5.27567682843722,0.240449164478129,6.64913542309758,0.13882339363406,1.37345859466037,0.277646773547646,3.77248247222117e-07,3.86391301299436e-07
"peak_812",5.23503485136786,0.243859959852095,6.80113851584811,0.131699435204835,1.56610366448025,0.277150531528502,7.98825263405176e-09,9.05954852295215e-09
"peak_813",5.23503485954488,0.243859959161011,6.93864203989929,0.125570484677473,1.70360718035441,0.274291127369101,2.63334078618786e-10,3.23317764584493e-10
"peak_814",8.25549912034462,0.0856082009255119,9.44883679577789,0.052609674882941,1.19333767543326,0.100481549927606,7.86920528669595e-33,1.93742906733187e-32
"peak_815",6.25549905995476,0.171216397905675,8.68541082454159,0.0685445098989499,2.42991176458683,0.184427232799693,6.0750491943139e-40,1.71704965666396e-39
"peak_816",7.91953318646076,0.0961796695249429,9.63908178073134,0.0492527965545572,1.71954859427058,0.108057238113005,2.5614877786393e-57,9.36540285379165e-57
"peak_817",8.79574999134163,0.0709903820888653,11.1079597434825,0.0296034776071,2.31220975214085,0.0769155395085473,7.68343199665606e-199,9.03030580080361e-198
"peak_818",7.20378404455817,0.123257755735461,8.41780989659376,0.075205677532115,1.21402585203559,0.144389639303861,2.08558093519887e-17,3.43454047676547e-17
"peak_819",7.98839504733336,0.0939114482468103,9.7829911923613,0.0468565565972399,1.79459614502795,0.104951879118531,7.51911221055805e-66,3.06277090555671e-65
"peak_820",4.19321469392508,0.349904882042793,6.75222889661488,0.133950871480247,2.55901420268979,0.374668191418068,4.24332657551135e-12,5.66847072592478e-12
"peak_821",6.80619166107132,0.141467887515493,8.13265267758633,0.0830177704886407,1.32646101651501,0.164027780766801,3.06245864917782e-16,4.83241985456162e-16
"peak_822",8.62145185070042,0.0754108780188576,10.1773362978281,0.0408710238694372,1.55588444712771,0.0857743614241066,7.8042902864996e-74,3.48636976813266e-73
"peak_823",9.8387673556011,0.0494549491438828,12.039224770442,0.0214374625433704,2.2004574148409,0.0539013616769228,0,0
"peak_824",11.2363226060789,0.0304688971925756,12.4297663447534,0.0187236715611722,1.19344373867448,0.0357621248188717,1.76342333876479e-244,2.59211811775878e-243
"peak_825",6.48079135089233,0.158356352913999,7.65579916857747,0.0979365203352751,1.17500781768514,0.186194241483201,1.38927537934859e-10,1.73236959725725e-10
"peak_826",8.35367952050557,0.0827442355620076,10.0566392730671,0.0426169367341588,1.70295975256156,0.0930742271824213,4.38837202529972e-75,1.99004656055972e-74
"peak_827",5.77817721853636,0.202017709143829,7.24297608293004,0.113000595981801,1.46479886439368,0.231474161442418,1.24074052122224e-10,1.55055972333633e-10
"peak_828",7.40037271925993,0.115139599270432,8.59815151486934,0.0706490799038093,1.19777879560942,0.135086711214426,3.76591256148164e-19,6.56360103125406e-19
"peak_829",8.95437496364458,0.0671930069734144,11.4010513834488,0.0267441035062862,2.44667641980423,0.0723197569517985,3.41056621507677e-251,5.13199783689108e-250
"peak_830",7.81999751283244,0.0995554160432467,9.84553265811165,0.0458518582771984,2.02553514527921,0.109606905291896,1.49602408363941e-76,6.92047239855318e-76
"peak_831",6.17184108622088,0.176253250150459,7.29512736985119,0.110976540772161,1.12328628363032,0.208281058332208,3.46209100350718e-08,3.78535925450555e-08
"peak_832",6.83367239762635,0.140126929507325,8.08900479290796,0.084283143880145,1.25533239528161,0.163521265153911,8.15078568085645e-15,1.2178277806188e-14
"peak_833",7.10575196954048,0.127517430348162,9.10370130600765,0.0592944008640342,1.99794933646717,0.140629018299013,4.13126872724172e-46,1.28540943951186e-45
"peak_834",7.61354662512701,0.106939671382949,9.30998971052351,0.0552031914934865,1.69644308539649,0.120347353635876,2.00324279261718e-45,6.15339802333017e-45
"peak_835",7.09443665433258,0.128018483140277,9.00015644877556,0.0614608750123998,1.90571979444298,0.142007643932281,2.31357016114416e-41,6.69750953918396e-41
"peak_836",6.74960814514519,0.144269502944654,8.82793859350921,0.0652409248411635,2.07833044836403,0.158335300548122,1.1663153854362e-39,3.28013300435066e-39
"peak_837",5.72046176363217,0.206099283552347,8.30787586063446,0.0781263165919643,2.5874140970023,0.220410151735236,4.01742497148989e-32,9.7312321336851e-32
"peak_838",6.17184113070659,0.176253247433062,8.72713794990448,0.0675603852515152,2.55529681919789,0.188758078817455,4.7018903460971e-42,1.37365393637586e-41
"peak_839",5.56518348258093,0.217494454440675,7.14217543925268,0.117018019169057,1.57699195667175,0.246975812442696,8.55822754156665e-11,1.07860275726122e-10
"peak_840",13.0504641106747,0.0162480494207916,14.8675417186248,0.00804394809207179,1.81707760795006,0.0181302016210549,0,0
"peak_841",8.83026587219439,0.0701462334157573,10.8477169075145,0.0323976255619623,2.01745103532007,0.0772664233921352,1.39184421706362e-150,1.20854669995306e-149
"peak_842",7.54038021103248,0.109686072818707,9.32887616966051,0.0548430363509668,1.78849595862803,0.12263275688754,1.77123276020735e-48,5.70890234476569e-48
"peak_843",8.18790104368362,0.087637482704869,9.83088588291627,0.0460852025611348,1.64298483923264,0.0990160300390784,3.90766000727221e-62,1.52150741278009e-61
