"","RPKM.input","RPKM.IP"
"peak_12043",1.9160099796652e-06,2.77988871175876e-06
"peak_12044",5.90911412346782e-05,0.000104918973296363
"peak_12045",0.000218254825683641,0.000277471916994306
"peak_12046",6.89657881784043e-05,0.000106645567129638
"peak_12047",3.3117013219435e-05,2.59140530590703e-05
"peak_12048",3.57144260209594e-05,2.34238255026978e-05
"peak_12049",0.000817860355879969,0.000705691273293983
"peak_12050",0.000125000491073358,9.84404600315955e-05
"peak_12051",0.000170408832728578,0.000185061162811369
"peak_12052",9.60323367059945e-07,9.49982746837799e-07
"peak_12053",7.85717372461106e-05,8.69658051812868e-05
"peak_12054",9.68048915831267e-05,9.98867115431995e-05
"peak_12055",7.90819433321243e-05,6.32831528774542e-05
"peak_12056",0.000117857605869166,9.07403626978357e-05
"peak_12057",8.03574585471586e-05,5.865662380717e-05
"peak_12058",0.000147253325747956,0.000134211651265351
"peak_12059",2.02575998409482e-05,1.36904696870632e-05
"peak_12060",0.000582655350227651,0.000490476788150412
"peak_12061",7.66669678583261e-05,9.14348812808807e-05
"peak_12062",1.47322007336457e-05,2.20811614718111e-05
"peak_12063",8.19050836747335e-05,7.56119361715077e-05
"peak_12064",5.8035942284059e-05,5.80904401796877e-05
"peak_12065",0.000266807770862461,0.000360972036947326
"peak_12066",1.5238155102276e-05,1.70308035146687e-05
"peak_12067",0.000105952797195513,0.000108103327273961
"peak_12068",2.00000785717372e-05,2.89161302227779e-05
"peak_12069",4.33499239978541e-05,2.99882086832023e-05
"peak_12070",0.00621145297356525,0.00653656733193847
"peak_12071",1.05339519172931e-05,6.51511503462502e-06
"peak_12072",6.42859668377269e-05,5.29947875323466e-05
"peak_12073",5.35716390314391e-05,0.00010417778745675
"peak_12074",0.000426985804428359,0.000507300530224173
"peak_12075",3.32227218799622e-06,5.73030499256541e-06
"peak_12076",0.000160000628573898,0.000199115458112988
"peak_12077",2.85715408167675e-05,7.04785379490012e-05
"peak_12078",1.05780224315273e-07,2.18481623197043e-07
"peak_12079",0.000421430227047321,0.000626274583145794
"peak_12080",4.01787292735793e-06,7.4170055200186e-06
"peak_12081",1.28571933675454e-05,1.3044870777193e-05
"peak_12082",0.000307144063780251,0.000203826105893641
"peak_12083",1.17647521010219e-05,1.30555283513574e-05
"peak_12084",1.71164216436445e-05,1.25695391249364e-05
"peak_12085",0.000155025077754047,0.000125915412827982
"peak_12086",0.0120992538819895,0.00814740756318759
"peak_12087",6.0917803177359e-05,5.36701791492911e-05
"peak_12088",0.00103224895322293,0.000679834475860619
"peak_12089",0.000678574094398228,0.00147388921906202
"peak_12090",0.000109774867348633,0.000103748679865395
"peak_12091",0.000432770889936812,0.000565507587330118
"peak_12092",7.50918700953505e-06,6.08574811898962e-06
"peak_12093",0.000253572424748812,0.00017211982275463
"peak_12094",9.64289502565903e-05,8.24363361614281e-05
"peak_12095",0.000167347596212495,0.000211461496527117
"peak_12096",1.92989587525845e-06,1.4767772029146e-06
"peak_12097",3.56061184363621e-05,2.4278503389235e-05
"peak_12098",3.1804513368338e-05,2.19072357823231e-05
"peak_12099",3.03146321663316e-05,3.90471467229197e-05
"peak_12100",1.09890541602952e-06,1.4773037418616e-06
"peak_12101",6.08183833209945e-07,5.33995561681008e-07
"peak_12102",9.04765459197637e-05,8.39461591680477e-05
"peak_12103",5.47621198988044e-05,9.72326016262998e-05
"peak_12104",4.6894594166651e-05,3.23758568202073e-05
"peak_12105",0.00505001983936365,0.00386309353765708
"peak_12106",0.000261521764734122,0.00017399005512412
"peak_12107",0.00499466247903117,0.00882884101350855
"peak_12108",0.000115714740307908,0.000165390325925126
"peak_12109",6.29000338876598e-06,5.57057085427397e-06
"peak_12110",1.88238427745797e-05,1.56144088718775e-05
