"","RPKM.input","RPKM.IP"
"peak_81",2.88096223213329e-05,2.8508746697083e-05
"peak_82",4.04459116823073e-05,2.95107560441349e-05
"peak_83",0.000118819507987583,0.00012491418179232
"peak_84",0.000210485677664766,0.00029011685970008
"peak_85",1.54079663551647e-05,3.22027005426195e-05
"peak_86",8.11853591788957e-07,8.35132275482872e-07
"peak_87",3.03023338318238e-05,3.45373963319594e-05
"peak_88",4.75078962617577e-05,6.84307386530665e-05
"peak_89",4.49399018692303e-05,3.92470412863176e-05
"peak_90",8.08918233646145e-05,6.15876647877599e-05
"peak_91",0.000179759607476921,0.000135251342279002
"peak_92",1.32939103653567e-05,1.30111921384321e-05
"peak_93",2.3111949532747e-05,2.85798967315748e-05
"peak_94",0.000119839738317947,9.54005003575103e-05
"peak_95",2.6586294887343e-05,4.50364238471047e-05
"peak_96",1.16727017842157e-05,2.81041750190134e-05
"peak_97",0.000416957600169682,0.000371273156521957
"peak_98",0.000474125136128924,0.000770656627842803
"peak_99",1.90031585047031e-05,2.43935456610343e-05
"peak_100",1.88319588785346e-05,2.84457188126472e-05
"peak_101",0.000138126971113219,9.05700952761174e-05
"peak_102",5.90638710281312e-05,5.67572597063669e-05
"peak_103",4.75291779832428e-05,4.00309813375105e-05
"peak_104",0.000122671851092854,8.484633460811e-05
"peak_105",3.1606084831107e-05,3.15834178398768e-05
"peak_106",0.000103290441121659,9.76815249792792e-05
"peak_107",0.000108417835547971,0.000114091646124266
"peak_108",3.00822200267501e-05,3.45028934385209e-05
"peak_109",1.43695952306472e-06,1.09885274051141e-06
"peak_110",2.67071416822854e-05,2.8016349472079e-05
"peak_111",5.54686788785928e-05,4.44397267488149e-05
"peak_112",4.23719074767028e-05,5.54288983089839e-05
"peak_113",2.760593971967e-05,2.98881314411188e-05
"peak_114",3.13050744993822e-05,3.50779416624963e-05
"peak_115",3.82033138395179e-05,2.57070188235774e-05
"peak_116",0.000225983506542415,0.000151812731129492
"peak_117",6.65846284197075e-06,6.28450091041835e-06
"peak_118",5.81058333850029e-06,4.9983496289248e-06
"peak_119",1.36959700934797e-05,2.37494916501819e-05
"peak_120",3.93759140187542e-05,4.02533756782744e-05
"peak_121",1.32827296165213e-06,9.27468060298799e-07
"peak_122",0.000205439551402196,0.000146924821225702
"peak_123",0.000104187201068256,0.000129385850394453
"peak_124",3.9330254757484e-07,2.77426222657239e-07
"peak_125",0.000950799923833286,0.00136338183422315
"peak_126",2.39679476635895e-05,5.71597934631497e-05
"peak_127",0.000234854759898419,0.00020968349330592
"peak_128",1.04621993769637e-05,1.1539301027772e-05
"peak_129",3.61853755310685e-06,4.94018701506095e-06
"peak_130",4.66908071368626e-06,5.37931474973303e-06
"peak_131",1.309677140189e-05,1.06268911790644e-05
"peak_132",5.62255614363904e-05,5.9998715747828e-05
"peak_133",0.000100665380187076,7.65619205400779e-05
"peak_134",7.32827981790388e-05,6.13184460693971e-05
"peak_135",0.000131823712149742,0.000183957926849714
"peak_136",5.4294738584866e-05,4.73839736555687e-05
"peak_137",0.000259367433645272,0.000417830039540488
"peak_138",4.15626915381964e-05,3.69625622194814e-05
"peak_139",3.11578725975785e-05,2.36639625088363e-05
"peak_140",9.90930502974971e-06,1.13100603276639e-05
"peak_141",1.98300725291695e-06,2.29242197395578e-06
"peak_142",0.000217826347883799,0.000203871508582319
"peak_143",0.000328703282243513,0.000243935456610343
"peak_144",0.000525154853271862,0.000450435273839891
"peak_145",1.79759607476921e-05,3.20014336642282e-05
"peak_146",3.03023338318238e-05,2.24613836284771e-05
"peak_147",1.32957319480322e-05,2.82318427733352e-05
"peak_148",0.000309443324299557,0.000230651842636512
"peak_149",3.25279289720143e-05,2.20051787041233e-05
"peak_150",3.28028480797301e-06,2.75456494148776e-06
"peak_151",0.00042757106635582,0.000891209737516996
"peak_152",0.000215711528972305,0.000141691882387526
"peak_153",0.000238609478972342,0.00029415154276899
"peak_154",9.88677841123066e-05,6.64180698691528e-05
"peak_155",0.000564958766356038,0.000508400134816606
"peak_156",0.000287615371963074,0.000376771596348648
"peak_157",1.69487629906811e-05,2.052922159592e-05
"peak_158",9.87690150972094e-06,1.31907215684192e-05
"peak_159",5.52118794393401e-05,3.6228038110447e-05
"peak_160",0.000387767153271644,0.00034175115950855
"peak_161",0.000195167573832086,0.000132836139738306
"peak_162",7.1633527791555e-05,4.49142928620746e-05
"peak_163",5.79633020027623e-05,3.96783274542991e-05
"peak_164",2.23149857557557e-05,2.08207115577281e-05
"peak_165",2.35399485981682e-06,4.12597100702313e-06
"peak_166",0.000186949991775998,0.000131870058722027
"peak_167",5.26438850468126e-05,9.03688283977261e-05
"peak_168",0.000259367433645272,0.000256011469313825
"peak_169",7.3371268357927e-06,6.81842894142199e-06
"peak_170",4.6223899065494e-05,6.03800635174116e-05
"peak_171",0.000520789262804566,0.000393678014133524
"peak_172",0.00277728593551843,0.00237172889496393
"peak_173",9.2266068369083e-05,7.87296926088472e-05
"peak_174",0.000151511669159119,0.00014415740164782
"peak_175",0.000185922794018987,0.000231376403398721
"peak_176",0.00040207455060144,0.000510987851824495
"peak_177",0.000392903142056699,0.00025963427312487
"peak_178",2.64700960460521e-05,1.91358355147489e-05
"peak_179",0.000191899217332505,0.000127566606922241
"peak_180",1.11279757009523e-05,1.36861477306133e-05
"peak_181",9.95097827104385e-05,7.87959828902222e-05
"peak_182",0.000150655671028277,0.000190532644877166
"peak_183",6.3254774578004e-05,4.74606730010192e-05
"peak_184",0.0038828075215015,0.00402735023661135
"peak_185",8.94212333112235e-05,7.22404331369032e-05
"peak_186",1.2757133433846e-05,1.03619979971816e-05
"peak_187",0.000282479383178019,0.000199254209607458
"peak_188",0.000201770987984299,0.000294999738899354
"peak_189",3.74889692339773e-06,3.36056922861506e-06
"peak_190",4.16130807108e-05,4.39508261305249e-05
"peak_191",0.000107855764486153,7.15503752681328e-05
"peak_192",8.78035089963125e-06,5.58624883708957e-06
"peak_193",0.000419942612425076,0.000609057252468573
"peak_194",0.00027665859588829,0.00045743936120791
"peak_195",5.13598878505489e-06,2.49570929205301e-05
"peak_196",0.000379207171963219,0.00029344710869462
"peak_197",0.000218279523364833,0.000282578697261486
"peak_198",7.99746825101404e-05,8.12543140477168e-05
"peak_199",4.6223899065494e-05,3.19549874615225e-05
"peak_200",1.37860751598842e-05,1.04235057019532e-05
"peak_201",5.13598878505489e-05,4.782101030579e-05
"peak_202",1.35304937106279e-06,1.60165139417553e-06
"peak_203",5.29401920921042e-05,7.93301142213377e-05
"peak_204",1.45761070002462e-05,1.16568886183289e-05
"peak_205",0.000290550222697391,0.000817373545558561
"peak_206",2.20113805073781e-05,1.86315624568013e-05
"peak_207",9.06222510968444e-06,6.05854378831171e-06
"peak_208",1.31609712617032e-05,1.38874146090047e-05
"peak_209",9.03934026169661e-05,8.59812104487941e-05
"peak_210",6.67678542057136e-05,6.86990944909217e-05
"peak_211",0.000321855297196773,0.000281773629747921
"peak_212",3.33839271028568e-05,2.63659610692697e-05
"peak_213",0.000313295315888348,0.000272917887098701
"peak_214",6.65776323988597e-06,5.81437648686186e-06
"peak_215",4.36559046729666e-05,3.71337390632081e-05
"peak_216",0.000270281409813514,0.000262351375983153
"peak_217",2.13341072609972e-05,1.50485696766472e-05
"peak_218",0.000153612755480278,0.000104073273117284
"peak_219",5.50211053264791e-06,3.58685466095957e-06
"peak_220",0.000272207405607909,0.000267052395214152
"peak_221",4.67374979439995e-05,2.89824304883576e-05
"peak_222",6.45667161549758e-05,4.6233877207618e-05
"peak_223",0.000171952904523638,0.000210992093955243
"peak_224",1.2318792288877e-05,2.02752242807545e-05
"peak_225",3.93759140187542e-05,4.83040508139293e-05
"peak_226",9.8483142405177e-06,7.95164367595435e-06
"peak_227",0.000573518747664463,0.00039609321667422
"peak_228",2.01897490171123e-05,1.29088411657914e-05
"peak_229",0.000190199584680187,0.000237570156456358
"peak_230",2.27769937424173e-05,1.54362944992339e-05
"peak_231",1.70871225015314e-06,1.12203690746898e-06
"peak_232",0.000638574605608491,0.000499946925924168
"peak_233",0.000166063637383441,0.000139276679846829
"peak_234",0.000495622917757797,0.00033450555188646
"peak_235",1.93620295125819e-06,1.53399604084557e-06
"peak_236",7.70398317758233e-06,9.17776965464657e-06
"peak_237",4.88505140749113e-07,5.07801895821243e-07
"peak_238",0.000308159327103293,0.00038256808244632
"peak_239",9.15918000001455e-05,7.12484749505457e-05
"peak_240",0.000141239691589009,9.54005003575103e-05
"peak_241",0.000129683716822636,8.3324487654028e-05
"peak_242",3.85199158879117e-05,2.46350659151039e-05
"peak_243",2.05439551402196e-05,1.89765913911865e-05
"peak_244",5.00758906542852e-05,5.61534590711928e-05
"peak_245",0.000109460760981482,9.13248460700851e-05
"peak_246",0.000186036927103099,0.000156183097631705
"peak_247",2.9235628468774e-05,3.54848988671557e-05
"peak_248",9.20284684140405e-07,1.09131931567774e-06
"peak_249",2.65807355178229e-06,2.12956329062751e-06
"peak_250",8.11486228038673e-05,7.9218643334844e-05
"peak_251",3.08159327103293e-05,5.89999477798708e-05
"peak_252",0.0012634532411235,0.00139477946725221
"peak_253",3.51811552701199e-06,4.22790201205372e-06
"peak_254",1.38590173564973e-05,1.04467094022188e-05
"peak_255",4.43562667800195e-06,6.2575702190772e-06
"peak_256",0.000194570365833824,0.000132105962226002
"peak_257",0.000602011256876791,0.000432838798186245
"peak_258",7.26375556743477e-05,4.72689640107737e-05
"peak_259",0.00017873240971991,0.000207868432002609
"peak_260",2.92599897271894e-06,2.64061604859994e-06
"peak_261",4.54512281863264e-06,6.27845793212023e-06
"peak_262",7.63951313986542e-07,1.60347578344019e-06
"peak_263",2.4009496011297e-06,2.65446469809985e-06
"peak_264",6.38330034713965e-05,4.86490797483145e-05
"peak_265",0.000398301171085889,0.000344207436922387
"peak_266",6.47168285620546e-06,9.09392546265818e-06
"peak_267",2.05139679445531e-05,1.7338436498365e-05
"peak_268",9.50157925235154e-05,9.05700952761174e-05
"peak_269",0.000196023571962928,0.000169466711605535
"peak_270",1.13821776688908e-06,7.34250118918405e-07
"peak_271",2.96978943353514e-05,1.9407877559168e-05
"peak_272",1.47659677570328e-05,9.76144360198155e-06
"peak_273",6.93653657751666e-05,5.27458026129113e-05
"peak_274",0.000541846816823291,0.000467341691624766
"peak_275",0.000105801368972131,0.000103370668741809
"peak_276",0.000285047377570546,0.00065572748979909
"peak_277",1.02719775701098e-05,7.39655778088292e-06
"peak_278",6.39852426451472e-08,9.15210364562831e-08
"peak_279",2.23629511682598e-05,1.68057843456796e-05
"peak_280",9.61171962618349e-07,6.51197954658774e-07
"peak_281",0.000620427445234631,0.000499946925924168
"peak_282",1.48943674766592e-05,1.65441374037708e-05
"peak_283",4.49399018692303e-05,3.92470412863176e-05
"peak_284",0.000157503656075017,0.000105463844277079
"peak_285",0.000300968942804217,0.000196355966558623
"peak_286",1.29437517473572e-06,8.57195569038382e-07
"peak_287",0.000234971486916261,0.000238501250893776
"peak_288",0.000156134059065669,0.000106751952298784
"peak_289",3.64925518938111e-06,3.55924584944742e-06
"peak_290",6.9335848598241e-05,4.96626022430711e-05
"peak_291",2.68212747663978e-05,4.66939157867983e-05
"peak_292",6.33438616823436e-05,4.13511950149546e-05
"peak_293",5.13598878505489e-06,4.00570177481365e-06
"peak_294",6.35578612150543e-05,4.86059511315164e-05
"peak_295",0.000103086632042887,8.84999216698062e-05
"peak_296",2.17291833213861e-05,1.69064177848753e-05
"peak_297",5.97567901993653e-05,7.33857226109754e-05
"peak_298",4.77863034208181e-05,3.10693530720662e-05
"peak_299",1.47659677570328e-05,2.20387231838552e-05
"peak_300",0.00015114481281733,0.000148707470720025
"peak_301",2.48224414040438e-06,2.68827464986718e-06
"peak_302",3.82864618522273e-05,3.09585052943819e-05
"peak_303",0.000169757945106025,0.000258680903700911
"peak_304",5.24571568188702e-06,6.41217566089454e-06
"peak_305",4.18003333532422e-06,2.88867112086131e-06
"peak_306",4.29746000382144e-05,2.92042348033195e-05
"peak_307",4.54129534678538e-05,3.01264737971085e-05
"peak_308",9.81544523366045e-05,6.38686894095287e-05
"peak_309",2.02161260688331e-05,1.9784105918471e-05
"peak_310",0.000326135287850985,0.000213745424851637
"peak_311",9.04223377650509e-06,9.24835479932185e-06
"peak_312",6.51875499641582e-06,6.40957597338677e-06
"peak_313",0.00577541938879422,0.00418554600302697
"peak_314",0.000485350940187687,0.000324039674210109
"peak_315",8.39597393232738e-06,7.32329826454808e-06
"peak_316",1.06745610140689e-06,1.79275723032695e-06
"peak_317",0.000261678628598547,0.000243210895848134
"peak_318",0.000163617928438177,0.000125245503181831
"peak_319",7.04058462617941e-05,5.78642275375195e-05
"peak_320",2.73919401869594e-05,2.29444241366164e-05
"peak_321",0.000172422480641128,0.000150777644326336
"peak_322",0.00530804440935423,0.00342958760778898
"peak_323",7.96963776991276e-05,8.16171893062943e-05
"peak_324",5.08901327787451e-06,3.68171119008607e-06
"peak_325",9.53962361372232e-05,6.56130023555873e-05
"peak_326",4.9596458224779e-06,9.32910852629536e-06
"peak_327",5.56398785047613e-06,1.36861477306133e-05
"peak_328",5.25543038470733e-06,4.21256257098221e-06
"peak_329",5.61700901129487e-07,8.76465427872549e-07
"peak_330",8.52281017371081e-06,9.77617653724841e-06
"peak_331",3.35349855965349e-05,3.06872793406139e-05
"peak_332",2.33127982561849e-06,1.87211928783036e-06
"peak_333",4.30574067195646e-07,3.93045092430138e-07
"peak_334",8.70463308003836e-05,0.000105094921688855
"peak_335",3.42399252336993e-05,3.6228038110447e-05
"peak_336",0.000163324443364745,0.000150708638539459
"peak_337",3.01281897403404e-05,2.70745985059647e-05
"peak_338",4.84028033985476e-05,3.16903848521688e-05
"peak_339",0.000577798738318675,0.000411389499431965
"peak_340",2.09905628606591e-05,1.33361183768892e-05
"peak_341",0.000139955694392746,0.000121363927669997
"peak_342",0.000121551734579632,0.00012317532957552
"peak_343",3.66367200000582e-05,2.38299984015385e-05
"peak_344",9.08428016356583e-05,6.29462162169016e-05
"peak_345",0.000145091683177801,0.000100834706074077
"peak_346",0.000268128826278601,0.000174036653667833
"peak_347",2.00406839761558e-05,2.60175824285048e-05
"peak_348",0.000125831725233845,8.63434908298986e-05
"peak_349",1.39911418627357e-05,9.41096162409312e-06
"peak_350",0.000187035591589082,0.000279157160328833
"peak_351",1.35442742221912e-07,6.58151184613137e-07
"peak_352",3.95207128621268e-07,4.61833981969623e-07
"peak_353",0.000192599579439558,0.000146119753712136
"peak_354",1.11279757009523e-05,1.1874745825091e-05
"peak_355",5.10577708631927e-05,5.79648609767152e-05
"peak_356",5.27294848598969e-05,3.4617903083316e-05
"peak_357",3.83961677294969e-07,3.76067212109893e-07
"peak_358",0.00139185296074987,0.00118465684621162
"peak_359",4.83035880947365e-07,8.46642477501326e-07
"peak_360",1.84265742451415e-07,1.92995636813644e-07
"peak_361",1.40383693458167e-05,1.28810802170478e-05
"peak_362",6.45797406404831e-06,6.34169306173998e-06
"peak_363",1.02719775701098e-05,1.18076568656272e-05
"peak_364",2.32258878505042e-05,1.81346265854342e-05
"peak_365",5.50284512684452e-05,5.00291954858553e-05
"peak_366",4.46831024299775e-05,3.93678014133524e-05
"peak_367",0.000267071416822854,0.000252388665502781
"peak_368",4.26287069159556e-05,3.09145925209147e-05
"peak_369",5.01294380085215e-05,3.62708988476377e-05
"peak_370",0.00127886120747867,0.00148486652202019
"peak_371",0.000218646379706622,0.000148189927318447
"peak_372",5.29761080975941e-05,5.06685847698559e-05
"peak_373",0.00031393731448648,0.000196235206431588
"peak_374",0.00206209949719954,0.00135975903041211
"peak_375",0.000107285099065591,6.88332724098492e-05
"peak_376",7.70398317758233e-06,8.62572335963023e-06
"peak_377",0.000166919635514284,0.000193216203255717
"peak_378",0.000130111715888057,8.77523589786382e-05
"peak_379",0.000752422357010541,0.000629160261851429
"peak_380",9.58717906543579e-05,6.48079348420218e-05
"peak_381",1.78874092169153e-05,2.91489961808194e-05
"peak_382",2.29480349970538e-05,2.56936440499624e-05
"peak_383",0.000126687723364687,0.000125590532116216
"peak_384",0.00247811458878898,0.00208069698881
"peak_385",0.000914968774351412,0.00113657996791389
"peak_386",0.0023361411845164,0.00157712725907479
"peak_387",0.0001309677140189,8.74504586610512e-05
"peak_388",1.84523143394079e-06,1.74879246535063e-06
"peak_389",0.000336767685686713,0.000458676622860337
"peak_390",3.99465794393158e-05,7.00408736801975e-05
"peak_391",0.000197368711882824,0.000208052447434281
"peak_392",0.000121307163685106,0.000145947239244943
"peak_393",0.0001309677140189,8.71888117191424e-05
"peak_394",8.24789865655516e-05,7.28544169177102e-05
"peak_395",1.70674473940986e-05,1.16685398821992e-05
"peak_396",0.000200303562617141,0.000148937490009615
"peak_397",5.53106484544373e-06,5.57354432468415e-06
"peak_398",8.06024605313071e-07,7.95970705502601e-07
"peak_399",3.85199158879117e-05,4.70964495435811e-05
"peak_400",4.58646868381774e-08,5.89522683355292e-08
"peak_401",5.77798738318675e-06,8.95637608841606e-06
"peak_402",6.53671299916077e-06,9.66081016278586e-06
"peak_403",4.10879102804391e-05,5.67572597063669e-05
"peak_404",4.24277334417578e-06,7.24560762208939e-06
"peak_405",8.04638242991933e-05,7.11142970316181e-05
"peak_406",8.91749842751177e-05,6.06682738444637e-05
"peak_407",1.88131457328018e-06,2.32231013528506e-06
"peak_408",7.87518280375083e-05,6.38686894095287e-05
"peak_409",2.56799439252744e-05,1.80211266498121e-05
"peak_410",0.000450499587717672,0.00036297043897324
"peak_411",0.00226188946093817,0.00409956479257818
"peak_412",1.94545029736928e-06,2.13464871021152e-06
"peak_413",0.00105544569532878,0.000855585500041723
"peak_414",0.0260805510505087,0.0300704792329413
"peak_415",0.0053337243532795,0.00346460804462908
"peak_416",2.7147369292433e-05,4.48537614700772e-05
"peak_417",8.32030183178892e-05,5.69987799604366e-05
"peak_418",1.16986411215139e-05,1.27469022981202e-05
"peak_419",2.55290572191176e-05,3.09339104790682e-05
"peak_420",0.000123263730841317,8.67615066542499e-05
"peak_421",0.000778102300935816,0.000574818204685759
"peak_422",0.00228266168224662,0.00223942946690133
"peak_423",1.02719775701098e-05,9.03075732608244e-06
"peak_424",2.10648309603295e-06,1.77853281799982e-06
"peak_425",0.000193455577570401,0.000174699650443711
"peak_426",2.26737600133872e-05,1.61732312993067e-05
"peak_427",2.97887349533184e-05,2.18978363689813e-05
"peak_428",5.02174202257193e-05,5.13992306967608e-05
"peak_429",0.000390335147664172,0.000265672279476611
"peak_430",1.26821654718231e-06,1.13854320342614e-06
"peak_431",7.99746825101404e-05,6.22777226565303e-05
"peak_432",1.99930359279818e-06,2.82052199821819e-06
"peak_433",4.5196701308483e-05,3.86432406511434e-05
"peak_434",5.68627329773934e-05,7.95291693757907e-05
"peak_435",3.59519214953842e-05,2.85798967315748e-05
"peak_436",4.32808043684401e-06,4.57938683980369e-06
"peak_437",0.000196879570093771,0.000188385798174324
"peak_438",0.000720179760748808,0.000476734145949697
"peak_439",1.75421025494274e-05,1.29264922390896e-05
"peak_440",0.00033127127663604,0.000248765861691736
"peak_441",3.09691484976334e-06,2.10784099870367e-06
"peak_442",0.000141239691589009,0.000217126708408612
"peak_443",8.3459817757142e-06,1.99254209607458e-05
"peak_444",4.7935895327179e-06,6.9235806166632e-06
"peak_445",3.73707648682141e-07,4.32018402562125e-07
"peak_446",0.000184324930841414,0.0002807002063965
"peak_447",2.43103469159265e-05,1.69064177848753e-05
"peak_448",1.21979733645054e-05,1.35855142914176e-05
"peak_449",9.11638009347243e-05,7.18522755857198e-05
"peak_450",3.98039130841754e-05,7.06446743153716e-05
"peak_451",9.51668510171935e-05,0.000126158815066968
"peak_452",7.06198457945047e-05,6.2191465422934e-05
"peak_453",7.35949612492621e-05,9.46199775852121e-05
"peak_454",6.07758672898162e-05,0.000116936056345387
"peak_455",5.20018864486807e-05,8.93624940057692e-05
"peak_456",0.00013467703925255,0.000157793232658836
"peak_457",0.000104431771962783,0.000134714630603292
"peak_458",4.96478915888639e-05,3.50204368400987e-05
"peak_459",0.000377495175701534,0.000369525988726559
"peak_460",1.03481398796238e-05,1.11728421853624e-05
"peak_461",1.79759607476921e-05,1.67051509064839e-05
"peak_462",0.000136103702803955,0.000116332255710213
"peak_463",8.04638242991933e-05,5.23293883817567e-05
"peak_464",1.92565192797987e-06,3.04002462272988e-06
"peak_465",1.29055936251379e-05,9.66903913226012e-06
"peak_466",6.67678542057136e-05,5.98970230092723e-05
"peak_467",2.99183812721644e-05,2.67704488734155e-05
"peak_468",4.73652299066173e-05,5.04508975167706e-05
"peak_469",5.79633020027623e-05,7.93566549085981e-05
"peak_470",0.000423719074767028,0.000475794900517204
"peak_471",2.43623198649717e-06,1.56517000566246e-06
"peak_472",0.000413447097196919,0.000470964495435811
"peak_473",5.13598878505489e-06,6.18895651053469e-06
"peak_474",7.96078261683508e-06,8.3324487654028e-06
"peak_475",3.24880616161667e-06,3.02846713566955e-06
"peak_476",0.000128399719626372,0.000129213335927261
"peak_477",1.88624981612719e-06,2.66103113088278e-06
"peak_478",2.56799439252744e-05,2.71710285828352e-05
"peak_479",1.26565437917424e-05,8.45320889243763e-06
"peak_480",6.67678542057136e-05,4.69239350763885e-05
"peak_481",1.42830270944314e-06,1.16673404540643e-06
"peak_482",0.000811486228038672,0.000712484749505457
"peak_483",0.000285560976449052,0.00036855990771028
"peak_484",1.03468492430241e-05,6.72383780817501e-06
"peak_485",1.36959700934797e-05,3.03242096776334e-05
"peak_486",0.00174623618691866,0.00133480193749158
"peak_487",0.000224115874256941,0.000221759506009403
"peak_488",2.85689376168678e-05,1.94725704843652e-05
"peak_489",5.35929264527467e-06,5.46045791809636e-06
"peak_490",1.6012200329877e-05,1.5485710407995e-05
"peak_491",1.19839738317947e-05,1.01438506709252e-05
"peak_492",0.00011042375887868,7.60788800319386e-05
"peak_493",4.87918934580214e-05,4.39566862406757e-05
"peak_494",0.000323567293458458,0.000251181064232432
"peak_495",0.000193455577570401,0.000266477346990177
"peak_496",3.12439317757506e-05,3.86432406511434e-05
"peak_497",0.000667678542057136,0.000491493717031731
"peak_498",4.7251096822505e-05,5.02362128464865e-05
"peak_499",0.000242213231103189,0.00027745846787521
"peak_500",0.000416015091589446,0.000306511158801115
"peak_501",0.000629751240259807,0.000629438939067663
"peak_502",4.98924624833904e-05,3.38128355697505e-05
"peak_503",0.000109323189853311,9.97133620373255e-05
"peak_504",3.20999299065931e-06,6.49085682812175e-06
"peak_505",3.78195537808587e-05,3.09585052943819e-05
"peak_506",0.000152367667289962,0.000143302017414657
"peak_507",1.10562330332697e-05,1.73999953419866e-05
"peak_508",2.13549007378598e-05,1.48725630137624e-05
"peak_509",1.87424427341328e-05,1.59171845002327e-05
"peak_510",6.74098528038454e-05,6.2493365740521e-05
"peak_511",1.85262452603766e-05,2.10467649974978e-05
"peak_512",0.000747286368225486,0.000842301886067892
"peak_513",8.41018163552738e-05,5.91724622470634e-05
"peak_514",4.93032384741967e-06,3.70958152164021e-06
"peak_515",0.000796078261683508,0.000591724622470634
"peak_516",9.2588002820974e-07,6.60868580862733e-07
"peak_517",9.65741480950492e-05,0.000114051231088444
"peak_518",1.79759607476921e-05,1.85165528120062e-05
"peak_519",3.15496453939086e-05,2.44970543413499e-05
"peak_520",0.000910354012150979,0.000591724622470634
"peak_521",0.000330798225037417,0.000209264588559029
"peak_522",0.000757925202137386,0.000512367967562036
"peak_523",2.80968798241238e-05,3.18238452421181e-05
"peak_524",2.18279523364833e-05,1.54975496361357e-05
