"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_35",6.08120439989632,0.184718166903798,8.60107686307214,0.0694921748329553,2.51987246317582,0.197357449538176,1.23614341215803e-37,3.6092303701346e-37
"peak_36",4.95782185153288,0.27264371892355,6.49338897396609,0.144269502684143,1.53556712243321,0.308461149392406,3.20967768584272e-07,3.35816981449566e-07
"peak_37",5.19486107175407,0.25114095944239,6.71989750860586,0.133377202593728,1.52503643685179,0.284361135166738,4.09193907991316e-08,4.51679575872832e-08
"peak_38",6.49031704976859,0.160299448358699,7.6504327052443,0.0966100050936176,1.16011565547571,0.187161441726017,2.8506296121127e-10,3.58472799718041e-10
"peak_39",6.4903170505906,0.160299448313031,7.68242281943416,0.0955448126398803,1.19210576884356,0.186613835000408,8.39858400434597e-11,1.08839820759467e-10
"peak_40",8.77251896438206,0.0726819263588529,10.1770854579581,0.0402460233436402,1.40456649357606,0.0830807124426864,2.03021493406287e-64,9.00010686047315e-64
"peak_41",10.174221520976,0.0447145819642806,12.2602491489588,0.0195512980720481,2.08602762798277,0.048802121813353,0,0
"peak_42",8.29001848336793,0.0859112397769927,9.41558685123234,0.0524010434904126,1.12556836786441,0.100631060800519,2.41183664773966e-29,5.87338891639601e-29
"peak_43",7.1391517750927,0.128018483605745,8.44944565131017,0.0732417436467189,1.31029387621746,0.147489270136733,3.22507174638542e-19,5.9268395192668e-19
"peak_44",6.10466333567675,0.183222451182172,7.48615742224634,0.102269939346975,1.38149408656959,0.209832327601741,2.29286889802369e-11,3.05078643333441e-11
"peak_45",6.93182678897667,0.137555574879831,8.13493502698817,0.0816765227859664,1.2031082380115,0.159976842230433,2.72804512484889e-14,4.17258393959681e-14
"peak_46",3.32039201433342,0.480898153027687,5.89392685435308,0.177583483006146,2.57353484001966,0.512639149743445,2.58131053085694e-07,2.71428010597147e-07
"peak_47",7.56831962268264,0.110325647407838,8.88845180022049,0.0629044929402682,1.32013217753785,0.126998911473199,1.30875751435714e-25,2.89451819395775e-25
"peak_48",4.39839453794849,0.330976887320658,7.34138587845133,0.107532139432473,2.94299134050284,0.348006976775779,1.37522657900937e-17,2.39001139408583e-17
"peak_49",2.47239567383562,0.645192210945772,5.89392682760932,0.177583484652112,3.4215311537737,0.669185199011525,1.58557170684166e-07,1.68797521610706e-07
"peak_50",7.82994721575395,0.100762192725937,9.00181765417186,0.0604809222337137,1.17187043841791,0.11752004632667,1.0140091268572e-23,2.13760795220392e-23
"peak_51",11.79747581555,0.0254756374344128,13.2102427552218,0.0140665408369479,1.4127669396718,0.0291011283852277,0,0
"peak_52",5.19486106362426,0.251140960149999,6.59099977539551,0.13947059245898,1.39613871177125,0.287269600059632,5.86841508184997e-07,6.03957360468276e-07
"peak_53",6.60989867913025,0.153791807400014,8.00435091502027,0.0854578785194321,1.39445223589002,0.175940240802042,1.13418496544195e-15,1.8429357462301e-15
"peak_54",8.7391817803607,0.0735265477696001,10.251478937802,0.0392216301731009,1.51229715744132,0.083333603468738,6.71809835157589e-74,3.32565996649742e-73
"peak_55",8.28489345199586,0.086063970961943,9.5395307844099,0.0501977804400805,1.25463733241404,0.0996334491232311,1.16054311008671e-36,3.31948420327041e-36
"peak_56",9.46787977290894,0.0571168437443715,11.3632604107552,0.0266800018098995,1.89538063784624,0.0630409099443082,6.76886302839032e-199,8.7292848825265e-198
"peak_57",6.1504670235886,0.180336878397725,7.37309475837884,0.106356888788516,1.22262773479025,0.20936374096655,2.61427323389617e-09,3.10800417310064e-09
"peak_58",6.47239515237445,0.161298207782245,8.08793754434276,0.0830177705459637,1.61554239196831,0.181408548152925,2.65616673543862e-19,4.88901777621232e-19
"peak_59",5.79432319123176,0.204027885230058,7.20708480284029,0.112655555167128,1.41276161160853,0.233063617813347,6.73453497821169e-10,8.29793027145157e-10
"peak_60",6.12774697316106,0.181762486723862,8.1938287108361,0.080026322081901,2.06608173767504,0.198599629807508,1.19808257447035e-25,2.65350444344135e-25
"peak_61",4.47239503385351,0.32259637845737,6.59099976134207,0.139470593138279,2.11860472748856,0.351454778949978,8.29489435206377e-10,1.015459346935e-09
"peak_62",3.95782201108428,0.385576366353247,7.27579753070328,0.110004465780323,3.31797551961899,0.400961481423859,6.42019214237715e-17,1.09145597927061e-16
"peak_63",8.62620057166408,0.0764626844912983,9.87190062668733,0.0447360740715794,1.24570005502325,0.0885881391392242,3.26481315752201e-45,1.09928161074656e-44
"peak_64",7.85782625835461,0.0997933026767023,9.93434119997653,0.0437783738958632,2.07651494162192,0.108973617007717,2.97398174893439e-81,1.5965825566527e-80
"peak_65",6.03311006709321,0.187822893812223,7.35732744120676,0.106939670659227,1.32421737411355,0.216133132552501,4.4815227131925e-10,5.58356968652564e-10
"peak_66",6.23792988854219,0.17495246930933,8.01443972994408,0.0851595953948704,1.77650984140189,0.194577805305084,3.42261139058215e-20,6.49995326157346e-20
"peak_67",5.82289236143122,0.202017708328612,7.61771712379265,0.097711637301533,1.79482476236142,0.224407479785996,6.3196763243687e-16,1.03720385999105e-15
"peak_68",6.50801905324594,0.159319014404424,7.68873659351739,0.0953359712684484,1.18071754027145,0.185665007057584,1.01273464519177e-10,1.3064062971501e-10
"peak_69",7.47239519642938,0.114055057742022,8.61771713546132,0.0690925613871731,1.14532193903195,0.13335043302208,4.39361825490858e-18,7.76053009331356e-18
"peak_70",7.91201835864572,0.0979365209700384,9.81387367998191,0.0456448510839919,1.90185532133619,0.108050980977779,1.20021718913725e-69,5.67728198189408e-69
"peak_71",9.4991953134797,0.0565002984670689,11.2924763106599,0.0273426071917356,1.79328099718025,0.0627686377529653,7.99647383623509e-180,9.37416348548294e-179
"peak_72",9.95782208771394,0.0481970586210627,12.084350246351,0.0207802620427891,2.12652815863702,0.0524859576103622,0,0
"peak_73",5.35992035088371,0.23717759335287,7.18938279553172,0.113348826866699,1.82946244464801,0.262871003440396,1.70687345488138e-12,2.40265919618664e-12
"peak_74",5.76517685398589,0.206099286473597,7.4344952987769,0.104117545801279,1.66931844479101,0.230905559453923,2.42490551901918e-13,3.54706521290546e-13
"peak_75",8.67794415276389,0.0751037040508021,10.7706299020124,0.0327631488021477,2.09268574924847,0.0819389422519186,3.58449095294594e-144,3.35380352719339e-143
"peak_76",3.47239517368438,0.456220056521456,6.43449525265231,0.14724444611076,2.96210007896794,0.479393000399997,3.22839784280117e-10,4.05071199002051e-10
"peak_77",5.95782194338824,0.192788230692256,7.54301975771221,0.100274236583673,1.58519781432397,0.217306748447975,1.49610084473937e-13,2.20729491159992e-13
"peak_78",6.97064604259579,0.135717333044278,8.31305718150793,0.0767869088501794,1.34241113891214,0.155934035492583,3.6901834834503e-18,6.53612521649338e-18
"peak_79",6.82289241336761,0.14284809473749,8.13493502626146,0.0816765228065372,1.31204261289385,0.164549785789562,7.71027332096548e-16,1.26159942350739e-15
"peak_80",5.43586920945091,0.231016084216505,7.25041223008659,0.110976541099599,1.81454302063568,0.256289331053908,7.20476951216983e-13,1.03206633036427e-12
"peak_81",6.7050559192296,0.14880263111238,8.15787183675238,0.0810298260200774,1.45281591752278,0.169434515814466,4.97599559103361e-18,8.77264399704696e-18
"peak_82",5.87838750997199,0.198169397679065,8.48615742305805,0.0723157679816201,2.60776991308606,0.210951842025072,2.10000328580095e-35,5.86214393674987e-35
"peak_83",4.54278440388148,0.314821827792293,7.03935733944096,0.119398290900343,2.49657293555949,0.336702731608482,6.09185447201155e-14,9.16093845218227e-14
"peak_84",9.63830719460966,0.0538409008529264,11.3212080293106,0.0270716900343303,1.68290083470093,0.0602637452990729,6.52407008666882e-172,7.29490766697268e-171
"peak_85",11.1818237714005,0.0315347886926399,13.611707197781,0.0122394215124645,2.42988342638052,0.0338267103965689,0,0
"peak_86",3.95782185479949,0.385576387237666,6.22457219065671,0.15835635270253,2.26675033585722,0.416828345873873,2.6927285128509e-08,3.0013237487681e-08
"peak_87",4.23792981025017,0.349904883852852,6.71989749158255,0.133377203380631,2.48196768133238,0.374463479412356,1.70059701545963e-11,2.2763233401749e-11
"peak_88",4.54278433939217,0.31482183482865,6.38869158594833,0.149600505556701,1.84590724655616,0.348558589156826,5.92383127020359e-08,6.47829671069453e-08
"peak_89",7.1948612113434,0.125570485526283,8.56377832703418,0.0703963095989517,1.36891711569078,0.143956892602948,9.60528757810397e-22,1.91342778364386e-21
"peak_90",7.29001845014822,0.121496840058238,8.7473782657983,0.0660564679981759,1.45735981565007,0.138292945774131,2.87928776089688e-26,6.48752082689487e-26
"peak_91",5.76517684760015,0.206099286929721,7.28416102551371,0.109686072202422,1.51898417791356,0.233469373717345,3.85534638334941e-11,5.08255745872141e-11
"peak_92",7.16169434910842,0.127022215500502,8.73522918256719,0.0663351885209092,1.57353483345877,0.143300384447383,2.36688818828195e-28,5.626367250547e-28
"peak_93",5.35992034729894,0.237177593647536,7.12565719771555,0.115880053651561,1.76573685041661,0.263972337075705,1.12275109651914e-11,1.5184819336975e-11
"peak_94",9.48138403728694,0.056850148856415,11.3277968463866,0.0270099420876465,1.84641280909967,0.0629402604629444,1.80483424776431e-189,2.22733674653796e-188
"peak_95",5.54278441988077,0.222612670126868,7.31713834537005,0.108439599219349,1.77435392548928,0.247619759407247,3.87121390494809e-13,5.60719142750526e-13
"peak_96",5.87838745974138,0.198169401128917,7.20708480390717,0.112655555125473,1.32869734416579,0.227952590796464,2.79083383622826e-09,3.31034378344508e-09
"peak_97",6.593410554228,0.154673143053639,7.94228994678783,0.0873158756445787,1.34887939255983,0.177617123589156,1.54719113052173e-14,2.39356160355224e-14
"peak_98",4.95782186272467,0.272643717866025,6.64394865088551,0.136934552282008,1.68612678816084,0.305099431210661,1.63357047345371e-08,1.84601878525245e-08
"peak_99",6.98335710971153,0.135120769774706,9.13030357909829,0.057846800908145,2.14694646938676,0.146982565481207,1.27070191431081e-48,4.52478136018788e-48
"peak_100",6.21655623672604,0.176253248974338,8.00435091214767,0.0854578786045111,1.78779467542163,0.19587816591471,3.51875414604924e-20,6.67983011991288e-20
"peak_101",6.65826171619438,0.151235532272608,8.60107686585884,0.0694921747658398,1.94281514966446,0.166437219796688,8.76084955918198e-32,2.26171638252117e-31
"peak_102",9.19212630372818,0.0628447832494498,10.343388263731,0.0379919782886059,1.15126196000284,0.0734360754203936,1.08531139629672e-55,4.30446575814491e-55
"peak_103",8.04528488808007,0.093516030024468,9.33536212110887,0.0538784335219473,1.2900772330288,0.107926518376024,3.12015493321399e-33,8.30071147604798e-33
"peak_104",6.86471258996825,0.140792619425747,8.10219824015736,0.0826084774116302,1.23748565018911,0.163238235974118,1.71640496535405e-14,2.65008699795869e-14
"peak_105",8.15609167747768,0.0899928443705818,9.45130360109011,0.0517563962169863,1.29521192361243,0.10381443300669,5.03249999466673e-36,1.42263345259862e-35
"peak_106",7.42659151336445,0.115880054185771,9.21147658424125,0.0562421082067268,1.7848850708768,0.128807459115268,5.76979695821436e-44,1.89812669199256e-43
"peak_107",3.85090667675529,0.400131514245084,6.29247625358954,0.154673143159337,2.44156957683425,0.428986007447283,6.29677619294078e-09,7.30118269927842e-09
"peak_108",5.47239508694885,0.228110106334938,7.25892373041656,0.110649658078627,1.78652864346771,0.253530205097463,9.1664176327956e-13,1.30759948435735e-12
"peak_109",9.94650677466771,0.0483864387509762,12.2004719968003,0.019960570726738,2.25396522213259,0.0523418745843884,0,0
"peak_110",3.47239523564264,0.456220046725006,6.73217580801554,0.132810843904974,3.2597805723729,0.475158327936544,3.43317840972253e-12,4.76532492450515e-12
"peak_111",8.88517676764872,0.0698988033251568,10.3150992188565,0.0383662925372189,1.42992245120778,0.0797359083510881,3.24482937249625e-72,1.57356297331966e-71
"peak_112",5.00844797920537,0.267901723597099,7.23323708089781,0.111639093691611,2.22478910169245,0.290232005761862,8.90304909659719e-15,1.39050735667939e-14
"peak_113",4.05735755067146,0.372502183962023,6.46424260914889,0.145734206143376,2.40688505847743,0.399995405109485,8.86850962769427e-10,1.08388607789869e-09
"peak_114",5.10466325040035,0.259115665653847,6.57745324179628,0.140126928343791,1.47278999139593,0.29457847674415,2.87168788973217e-07,3.01217303184693e-07
"peak_115",7.37928579592285,0.117795556753238,9.106920652969,0.0583174905002229,1.72763485704615,0.131440947578319,9.23439489479314e-40,2.80892011917858e-39
"peak_116",7.2165562839262,0.124629869388832,8.61440440019964,0.0691719325634918,1.39784811627344,0.142538978181993,5.26381907834134e-23,1.08681380676604e-22
"peak_117",9.61807270971085,0.0542197999915152,10.997373708559,0.0302870720573799,1.37930099884816,0.0621055024465795,1.40567676966874e-109,9.80204794102667e-109
"peak_118",7.27975011868879,0.121929985052395,9.03688488307926,0.059750323498187,1.75713476439047,0.135782996729007,1.32502669644891e-38,3.94001162924592e-38
"peak_119",7.49919526305971,0.113000596744357,9.12332840990507,0.0579868094700486,1.62413314684536,0.127010254567705,9.63869705859678e-38,2.81777396941992e-37
"peak_120",6.50801907814559,0.159319013029571,8.66971176861294,0.0678586665055154,2.16169269046736,0.173168548140525,4.61190114679842e-36,1.3047852478976e-35
"peak_121",9.52550659023215,0.0559874258543724,11.087340288529,0.0293572905604677,1.56183369829683,0.0632174212701244,4.63845704875001e-135,4.05619494350219e-134
"peak_122",9.96103879872189,0.0481433571747685,11.350374694711,0.0267994171126178,1.38933589598912,0.0550998329487014,1.37545675591271e-140,1.2617187903356e-139
"peak_123",8.36963565794562,0.0835730799787618,10.1010152238159,0.0413211772189761,1.73137956587028,0.0932303563019919,2.75905703825156e-77,1.41830882303093e-76
"peak_124",9.39601986373573,0.05855718547854,11.1021982471468,0.0292065073842779,1.70617838341102,0.0654367177741684,3.62228042132714e-150,3.54257007222273e-149
"peak_125",8.66221979545155,0.0755141099826146,9.93035034132308,0.0438389668062389,1.26813054587153,0.087316869923677,4.31174213121153e-48,1.52184233452462e-47
"peak_126",9.19212630534756,0.062844783214179,10.7534146601921,0.0329592094559249,1.56128835484449,0.070963203479235,1.39676774188312e-107,9.55489827910694e-107
"peak_127",5.67402895010749,0.212713773706317,7.15331354484212,0.114774654125537,1.47928459473462,0.241703058254991,4.67125673364471e-10,5.81330346187916e-10
"peak_128",4.85090665928715,0.282935754101538,6.66971174506634,0.135717332243717,1.81880508577919,0.31380221369891,3.39528240993413e-09,4.00633054655645e-09
"peak_129",4.73542941730771,0.294488868250732,6.38869159025978,0.149600505333162,1.65326217295207,0.330308941683268,2.79020923982295e-07,2.92802051588384e-07
"peak_130",9.43817954107082,0.0577078016977369,12.1720243526385,0.0201583393472655,2.73384481156764,0.0611273180878388,0,0
"peak_131",7.51678931883565,0.112313656859506,8.75039961876112,0.0659873350760402,1.23361029992547,0.1302639078482,1.39807826560603e-21,2.77168424084854e-21
"peak_132",7.73542963211066,0.104117545912544,10.6317120065599,0.0343791283187151,2.89628237444928,0.109646649650388,4.64534614317501e-154,4.68672710019755e-153
"peak_133",6.76517690916911,0.145734206466357,7.93699564843539,0.0874762354721775,1.17181873926628,0.169972203776641,2.70884514569013e-12,3.77598225568954e-12
"peak_134",9.58509538879484,0.0548430365150375,11.6263770473433,0.024354703950704,2.04128165854845,0.0600075849504039,6.23227794940065e-254,1.0532624731815e-252
"peak_135",7.75779742881139,0.103313538005823,9.07111993283797,0.0590455772217077,1.31332250402658,0.118996080506356,1.27117385028595e-28,3.04336269236547e-28
"peak_136",7.4450878584477,0.115139598953729,9.28624435275936,0.0548034527788206,1.84115649431166,0.12751684408124,1.48032877069064e-47,5.17543869942229e-47
"peak_137",6.39839457024862,0.165488469000621,8.15787183473889,0.0810298260766218,1.75947726449027,0.184261404984652,6.55968668217163e-22,1.31268509211198e-21
"peak_138",5.90535452689281,0.196325923726874,7.68242281409414,0.0955448128167059,1.77706828720133,0.218340738699746,1.99330644263391e-16,3.33539803173485e-16
"peak_139",4.39839445125254,0.33097689726536,6.54997249123335,0.141467887081037,2.15157803998082,0.359942857727657,1.13256097346008e-09,1.3764006846031e-09
"peak_140",6.60989867803532,0.153791807458374,7.95805726276337,0.0868400362711182,1.34815858472804,0.176615716252626,1.14420654559948e-14,1.77757043433619e-14
"peak_141",6.34029159799744,0.168854681480796,7.60442030613429,0.0981629634857828,1.26412870813684,0.195314796570391,4.82729792214679e-11,6.32648115142119e-11
"peak_142",8.24322427098908,0.0873158762950934,9.43261558042725,0.0520926986198557,1.18939130943818,0.10167453673326,6.52269098763676e-32,1.68856538673494e-31
"peak_143",5.85090671693059,0.200065802384273,7.07835148961608,0.117795555881532,1.22744477268549,0.232168292511088,6.22117540869925e-08,6.79236472360819e-08
"peak_144",6.08120436160638,0.18471816935506,7.47888942153912,0.10252787151104,1.39768505993274,0.211264680180484,1.84772742882994e-11,2.47067352284944e-11
"peak_145",7.60989872587114,0.108747230713953,8.74131651441254,0.0661953881350724,1.13141778854141,0.127309816554063,3.13562526998303e-19,5.76321440801488e-19
"peak_146",7.51678932892175,0.112313656466906,9.5499725292067,0.0500164513551866,2.03318320028495,0.122947154130973,9.9254628954188e-62,4.24590925687669e-61
"peak_147",7.10466340245318,0.129557839047503,8.74131651219869,0.0661953881858616,1.63665310974551,0.145489046946962,1.166897857884e-29,2.8665232667698e-29
"peak_148",5.43586918561213,0.231016086125135,6.80372910357905,0.12955783813196,1.36785991796692,0.264865365585605,1.20631926883565e-07,1.29443366530622e-07
"peak_149",5.43586923417687,0.231016082236845,7.71371894045837,0.094514094440805,2.2778497062815,0.24960236856465,3.55667848367e-20,6.74908696455364e-20
"peak_150",2.15046795360792,0.721346577310773,5.78027002986303,0.184718173356153,3.62980207625511,0.744621794703973,5.4489111115052e-07,5.61606543739755e-07
"peak_151",8.41256198530788,0.0823389552015502,10.3483820198992,0.0379262822864102,1.93582003459128,0.0906537720822668,1.79001270569307e-101,1.16870936488859e-100
"peak_152",10.6312573715007,0.0381643987950949,12.0328580400493,0.0211544320075018,1.40160066854858,0.0436352074172202,1.12726013045999e-226,1.68956683801282e-225
"peak_153",10.6383072042843,0.0380712660810081,12.0405920300594,0.0210978056625631,1.40228482577514,0.0435262989720646,5.10850174708558e-228,7.71438693936235e-227
"peak_154",8.43586935578933,0.0816765233420959,9.83821750005124,0.0452613688748331,1.40234814426191,0.0933790443462053,2.80686211705483e-51,1.03790341158289e-50
"peak_155",6.98335710849828,0.135120769831522,9.06385192966265,0.0591944944793106,2.08049482116437,0.147518169594888,1.81177248598008e-45,6.12825934323319e-45
"peak_156",8.73918178301705,0.0735265477019103,10.7428343448199,0.0330802880460567,2.00365256180282,0.0806254218625083,1.24944362033374e-136,1.10917738331018e-135
"peak_157",6.62620048656481,0.152925368128341,7.76839604360284,0.0927399492087336,1.14219555703803,0.178848722645362,8.49303849908108e-11,1.09962416042311e-10
"peak_158",6.21655621784076,0.17625325012794,7.39642726290724,0.105500309288619,1.17987104506647,0.205415486411308,4.62801407351052e-09,5.41406327766612e-09
"peak_159",5.90535450788914,0.19632592501991,7.18938280253944,0.11334882659141,1.2840282946503,0.226697647415523,7.39178252940237e-09,8.52930686409718e-09
"peak_160",6.79432325739313,0.144269503894819,8.00435091636713,0.0854578784795415,1.210027658974,0.167680464396624,2.6716277678635e-13,3.8982171814935e-13
"peak_161",3.85090681457985,0.400131495132271,7.15331352082572,0.114774655080858,3.30240670624587,0.416267253587536,1.0662948037582e-15,1.73503003406097e-15
"peak_162",4.73542943129459,0.294488866823202,6.54997249797849,0.14146788675033,1.8145430666839,0.326706058593892,1.39559657304697e-08,1.58279562883564e-08
"peak_163",6.34029160022145,0.168854681350647,7.6824228180646,0.0955448126852308,1.34213121784316,0.194012148083477,2.29405857698076e-12,3.21085894509844e-12
"peak_164",4.39839440978821,0.330976902021643,6.17146086490987,0.161298207493677,1.77306645512166,0.368188552255857,7.33614943253147e-07,7.50337794992877e-07
"peak_165",3.85090661294544,0.400131523093912,5.89392687108333,0.177583481976469,2.0430202581379,0.437768327598161,1.52890301322746e-06,1.53832310630222e-06
"peak_166",7.49919525706251,0.113000596979226,8.65366383195967,0.0682371337263661,1.15446857489717,0.132005458595557,1.10904654719857e-18,1.99992934114749e-18
"peak_167",9.57463344712348,0.0550422491245937,10.7183553696539,0.033362127317501,1.14372192253043,0.0643636598893708,6.0685836557976e-71,2.90778535864966e-70
"peak_168",9.96264446932625,0.0481165736669014,11.2710717220074,0.0275461961057723,1.30842725268111,0.0554436432272715,1.96248834925596e-123,1.55712917383902e-122
"peak_169",11.0037767286341,0.0335419784341056,12.5702046024945,0.0175599248307632,1.56642787386032,0.0378604711532807,0,0
"peak_170",6.60989868329532,0.153791807178015,8.18044968411468,0.0803982511309784,1.57055100081935,0.173539039205785,7.1398603676749e-20,1.34125466832031e-19
"peak_171",6.17283483637735,0.178944294983594,7.33334857992202,0.107832089420415,1.16051374354467,0.20892299712242,1.39009535855906e-08,1.57681117967881e-08
"peak_172",5.54278439443805,0.222612672089816,6.80372910537365,0.129557838051381,1.2609447109356,0.257568693455265,4.90114257345446e-07,5.06605458345852e-07
"peak_173",6.05735761246333,0.18625112675809,7.30074391319601,0.109057493430388,1.24338630073268,0.215830992773639,4.18269447737772e-09,4.90741530829513e-09
"peak_174",6.21655621537763,0.176253250278399,7.31713835329303,0.108439598921585,1.1005821379154,0.206940458554563,5.23557604728057e-08,5.74306256408719e-08
"peak_175",8.15046713354596,0.0901684401612999,10.1139754130559,0.0411359927730796,1.96350827950996,0.0991086143961112,1.18034142046929e-87,6.7909524412416e-87
"peak_176",7.23792993811235,0.123710079095219,8.79204731491658,0.0650417153957917,1.55411737680423,0.139766262568618,5.04726881492401e-29,1.21919235013403e-28
"peak_177",6.79432325812174,0.144269503858388,8.03935736615736,0.0844273409777827,1.24503410803562,0.16715760543477,4.72879269098893e-14,7.14944176469464e-14
"peak_178",5.79432320433912,0.204027884303229,7.52195814049673,0.101008856240625,1.72763493615761,0.227662392400303,1.61711520338529e-14,2.49843409420715e-14
"peak_179",9.86299416591328,0.0498073641570014,12.3191746324901,0.0191560705502004,2.45618046657684,0.0533641130306789,0,0
"peak_180",9.17283497006176,0.0632663628327963,11.6463836099721,0.0241864187117611,2.47354863991033,0.0677319386023003,2.70158975679216e-292,5.24048709176644e-291
"peak_181",8.85782627801301,0.0705645212616671,10.1010152246495,0.0413211772070389,1.24318894663644,0.0817728030133247,1.68989139729365e-52,6.35757695783337e-52
